"","#Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"38","ANNEALINGJC",TRUE,0,367,100,0,"BestSampledLogLL",-461.589568128779,"sim--2117389639.msf",17391,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"39","ANNEALINGJC",TRUE,0,367,100,0,"PartitionMetric",2,"sim--2117389639.msf",17391,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"40","ANNEALINGJC",TRUE,0,367,100,0,"RobinsonFouldsMetric",0.41214722199558,"sim--2117389639.msf",17391,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"41","ANNEALINGJC",TRUE,0,367,100,0,"KuhnerFelsenstein",0.0175858790520528,"sim--2117389639.msf",17391,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"42","SSJC",NA,NA,NA,36700,0,NA,NA,"sim--2117389639.msf",14497,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"43","ANNEALINGEvolK2P",TRUE,0,397,100,0,"ConsensusLogLL",-464.091220757438,"sim--2117389639.msf",22081,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"44","ANNEALINGEvolK2P",TRUE,0,397,100,0,"BestSampledLogLL",-460.137656661631,"sim--2117389639.msf",22081,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"45","ANNEALINGEvolK2P",TRUE,0,397,100,0,"PartitionMetric",4,"sim--2117389639.msf",22081,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"46","ANNEALINGEvolK2P",TRUE,0,397,100,0,"RobinsonFouldsMetric",0.491024504850405,"sim--2117389639.msf",22081,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"47","ANNEALINGEvolK2P",TRUE,0,397,100,0,"KuhnerFelsenstein",0.0256666118343041,"sim--2117389639.msf",22081,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"48","SSEvolK2P",NA,NA,NA,39700,0,NA,NA,"sim--2117389639.msf",16269,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"49","ANNEALINGEvolGTR",TRUE,0,407,100,0,"ConsensusLogLL",-466.700795230569,"sim--2117389639.msf",20497,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"50","ANNEALINGEvolGTR",TRUE,0,407,100,0,"BestSampledLogLL",-462.856155511791,"sim--2117389639.msf",20497,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"51","ANNEALINGEvolGTR",TRUE,0,407,100,0,"PartitionMetric",6,"sim--2117389639.msf",20497,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"52","ANNEALINGEvolGTR",TRUE,0,407,100,0,"RobinsonFouldsMetric",0.678884504850406,"sim--2117389639.msf",20497,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"53","ANNEALINGEvolGTR",TRUE,0,407,100,0,"KuhnerFelsenstein",0.0570197054708004,"sim--2117389639.msf",20497,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"54","SSEvolGTR",NA,NA,NA,40700,0,NA,NA,"sim--2117389639.msf",18552,1314,0.999,100,10,55,10,"100 100000 100 100000 100 100000"
"55","ANNEALINGJC",TRUE,0,314,100,0,"ConsensusLogLL",-304.922526473388,"sim--1153390389.msf",9454,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"56","ANNEALINGJC",TRUE,0,314,100,0,"BestSampledLogLL",-306.998211357203,"sim--1153390389.msf",9454,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"57","ANNEALINGJC",TRUE,0,314,100,0,"PartitionMetric",0,"sim--1153390389.msf",9454,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"58","ANNEALINGJC",TRUE,0,314,100,0,"RobinsonFouldsMetric",0.224864358276212,"sim--1153390389.msf",9454,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"59","ANNEALINGJC",TRUE,0,314,100,0,"KuhnerFelsenstein",0.00475534613052612,"sim--1153390389.msf",9454,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"60","SSJC",NA,NA,NA,31400,0,NA,NA,"sim--1153390389.msf",6409,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"61","ANNEALINGEvolK2P",TRUE,0,323,100,0,"ConsensusLogLL",-308.825109414276,"sim--1153390389.msf",10852,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"62","ANNEALINGEvolK2P",TRUE,0,323,100,0,"BestSampledLogLL",-306.865993949855,"sim--1153390389.msf",10852,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"63","ANNEALINGEvolK2P",TRUE,0,323,100,0,"PartitionMetric",2,"sim--1153390389.msf",10852,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"64","ANNEALINGEvolK2P",TRUE,0,323,100,0,"RobinsonFouldsMetric",0.272436695601895,"sim--1153390389.msf",10852,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"65","ANNEALINGEvolK2P",TRUE,0,323,100,0,"KuhnerFelsenstein",0.00602322763142354,"sim--1153390389.msf",10852,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"66","SSEvolK2P",NA,NA,NA,32300,0,NA,NA,"sim--1153390389.msf",10596,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"67","ANNEALINGEvolGTR",TRUE,0,341,100,0,"ConsensusLogLL",-304.062131637635,"sim--1153390389.msf",17037,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"68","ANNEALINGEvolGTR",TRUE,0,341,100,0,"BestSampledLogLL",-304.981366381817,"sim--1153390389.msf",17037,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"69","ANNEALINGEvolGTR",TRUE,0,341,100,0,"PartitionMetric",2,"sim--1153390389.msf",17037,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"70","ANNEALINGEvolGTR",TRUE,0,341,100,0,"RobinsonFouldsMetric",0.236666636831622,"sim--1153390389.msf",17037,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"71","ANNEALINGEvolGTR",TRUE,0,341,100,0,"KuhnerFelsenstein",0.00443539109840449,"sim--1153390389.msf",17037,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"72","SSEvolGTR",NA,NA,NA,34100,0,NA,NA,"sim--1153390389.msf",15982,1314,0.999,100,10,110,10,"100 100000 100 100000 100 100000"
"73","ANNEALINGJC",TRUE,0,318,100,0,"ConsensusLogLL",-315.720857697067,"sim--176922565.msf",12262,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"74","ANNEALINGJC",TRUE,0,318,100,0,"BestSampledLogLL",-313.239112018465,"sim--176922565.msf",12262,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"75","ANNEALINGJC",TRUE,0,318,100,0,"PartitionMetric",10,"sim--176922565.msf",12262,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"76","ANNEALINGJC",TRUE,0,318,100,0,"RobinsonFouldsMetric",0.230258984000201,"sim--176922565.msf",12262,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"77","ANNEALINGJC",TRUE,0,318,100,0,"KuhnerFelsenstein",0.00456412822104851,"sim--176922565.msf",12262,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"78","SSJC",NA,NA,NA,31800,0,NA,NA,"sim--176922565.msf",8535,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"79","ANNEALINGEvolK2P",TRUE,0,312,100,0,"ConsensusLogLL",-316.562579681207,"sim--176922565.msf",16770,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"80","ANNEALINGEvolK2P",TRUE,0,312,100,0,"BestSampledLogLL",-313.64440143771,"sim--176922565.msf",16770,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"81","ANNEALINGEvolK2P",TRUE,0,312,100,0,"PartitionMetric",10,"sim--176922565.msf",16770,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"82","ANNEALINGEvolK2P",TRUE,0,312,100,0,"RobinsonFouldsMetric",0.250798984000201,"sim--176922565.msf",16770,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"83","ANNEALINGEvolK2P",TRUE,0,312,100,0,"KuhnerFelsenstein",0.00519948015956704,"sim--176922565.msf",16770,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"84","SSEvolK2P",NA,NA,NA,31200,0,NA,NA,"sim--176922565.msf",15032,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"85","ANNEALINGEvolGTR",TRUE,0,339,100,0,"ConsensusLogLL",-316.536211066953,"sim--176922565.msf",25465,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"86","ANNEALINGEvolGTR",TRUE,0,339,100,0,"BestSampledLogLL",-313.297922489186,"sim--176922565.msf",25465,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"87","ANNEALINGEvolGTR",TRUE,0,339,100,0,"PartitionMetric",8,"sim--176922565.msf",25465,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"88","ANNEALINGEvolGTR",TRUE,0,339,100,0,"RobinsonFouldsMetric",0.266068984000201,"sim--176922565.msf",25465,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"89","ANNEALINGEvolGTR",TRUE,0,339,100,0,"KuhnerFelsenstein",0.00606958563837368,"sim--176922565.msf",25465,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"90","SSEvolGTR",NA,NA,NA,33900,0,NA,NA,"sim--176922565.msf",26768,1314,0.999,100,10,11,10,"100 100000 100 100000 100 100000"
"91","ANNEALINGJC",TRUE,0,367,100,0,"ConsensusLogLL",-324.161457982392,"sim-1666688253.msf",15403,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"92","ANNEALINGJC",TRUE,0,367,100,0,"BestSampledLogLL",-322.108729889073,"sim-1666688253.msf",15403,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"93","ANNEALINGJC",TRUE,0,367,100,0,"PartitionMetric",4,"sim-1666688253.msf",15403,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"94","ANNEALINGJC",TRUE,0,367,100,0,"RobinsonFouldsMetric",0.288844111448509,"sim-1666688253.msf",15403,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"95","ANNEALINGJC",TRUE,0,367,100,0,"KuhnerFelsenstein",0.00662206921854363,"sim-1666688253.msf",15403,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"96","SSJC",NA,NA,NA,36700,0,NA,NA,"sim-1666688253.msf",16006,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"97","ANNEALINGEvolK2P",TRUE,0,371,100,0,"ConsensusLogLL",-321.547574221196,"sim-1666688253.msf",18334,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"98","ANNEALINGEvolK2P",TRUE,0,371,100,0,"BestSampledLogLL",-320.100310332582,"sim-1666688253.msf",18334,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"99","ANNEALINGEvolK2P",TRUE,0,371,100,0,"PartitionMetric",6,"sim-1666688253.msf",18334,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"100","ANNEALINGEvolK2P",TRUE,0,371,100,0,"RobinsonFouldsMetric",0.288974111448509,"sim-1666688253.msf",18334,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"101","ANNEALINGEvolK2P",TRUE,0,371,100,0,"KuhnerFelsenstein",0.00630663473359372,"sim-1666688253.msf",18334,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"102","SSEvolK2P",NA,NA,NA,37100,0,NA,NA,"sim-1666688253.msf",12541,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"103","ANNEALINGEvolGTR",TRUE,0,374,100,0,"ConsensusLogLL",-320.381552607959,"sim-1666688253.msf",18700,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"104","ANNEALINGEvolGTR",TRUE,0,374,100,0,"BestSampledLogLL",-316.586186715903,"sim-1666688253.msf",18700,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"105","ANNEALINGEvolGTR",TRUE,0,374,100,0,"PartitionMetric",4,"sim-1666688253.msf",18700,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"106","ANNEALINGEvolGTR",TRUE,0,374,100,0,"RobinsonFouldsMetric",0.272414123691776,"sim-1666688253.msf",18700,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"107","ANNEALINGEvolGTR",TRUE,0,374,100,0,"KuhnerFelsenstein",0.00543330743391213,"sim-1666688253.msf",18700,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"108","SSEvolGTR",NA,NA,NA,37400,0,NA,NA,"sim-1666688253.msf",17142,1314,0.999,100,10,66,10,"100 100000 100 100000 100 100000"
"109","ANNEALINGJC",TRUE,0,298,100,0,"ConsensusLogLL",-337.330130613188,"sim-1071411167.msf",15032,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"110","ANNEALINGJC",TRUE,0,298,100,0,"BestSampledLogLL",-338.278202775021,"sim-1071411167.msf",15032,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"111","ANNEALINGJC",TRUE,0,298,100,0,"PartitionMetric",2,"sim-1071411167.msf",15032,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"112","ANNEALINGJC",TRUE,0,298,100,0,"RobinsonFouldsMetric",0.265115612204285,"sim-1071411167.msf",15032,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"113","ANNEALINGJC",TRUE,0,298,100,0,"KuhnerFelsenstein",0.00721506134132789,"sim-1071411167.msf",15032,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"114","SSJC",NA,NA,NA,29800,0,NA,NA,"sim-1071411167.msf",10113,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"115","ANNEALINGEvolK2P",TRUE,0,315,100,0,"ConsensusLogLL",-333.332563458027,"sim-1071411167.msf",18330,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"116","ANNEALINGEvolK2P",TRUE,0,315,100,0,"BestSampledLogLL",-333.816140274273,"sim-1071411167.msf",18330,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"117","ANNEALINGEvolK2P",TRUE,0,315,100,0,"PartitionMetric",2,"sim-1071411167.msf",18330,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"118","ANNEALINGEvolK2P",TRUE,0,315,100,0,"RobinsonFouldsMetric",0.312875222142151,"sim-1071411167.msf",18330,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"119","ANNEALINGEvolK2P",TRUE,0,315,100,0,"KuhnerFelsenstein",0.0106444489697853,"sim-1071411167.msf",18330,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"120","SSEvolK2P",NA,NA,NA,31500,0,NA,NA,"sim-1071411167.msf",13449,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"121","ANNEALINGEvolGTR",TRUE,0,328,100,0,"ConsensusLogLL",-343.778356679713,"sim-1071411167.msf",27055,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"122","ANNEALINGEvolGTR",TRUE,0,328,100,0,"BestSampledLogLL",-342.036823803849,"sim-1071411167.msf",27055,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"123","ANNEALINGEvolGTR",TRUE,0,328,100,0,"PartitionMetric",2,"sim-1071411167.msf",27055,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"124","ANNEALINGEvolGTR",TRUE,0,328,100,0,"RobinsonFouldsMetric",0.2800342054919,"sim-1071411167.msf",27055,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"125","ANNEALINGEvolGTR",TRUE,0,328,100,0,"KuhnerFelsenstein",0.00701270861847023,"sim-1071411167.msf",27055,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"126","SSEvolGTR",NA,NA,NA,32800,0,NA,NA,"sim-1071411167.msf",23938,1314,0.999,100,10,22,10,"100 100000 100 100000 100 100000"
"127","ANNEALINGJC",TRUE,0,365,100,0,"ConsensusLogLL",-537.571718759226,"sim-1388588058.msf",18114,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"128","ANNEALINGJC",TRUE,0,365,100,0,"BestSampledLogLL",-536.758968682448,"sim-1388588058.msf",18114,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"129","ANNEALINGJC",TRUE,0,365,100,0,"PartitionMetric",2,"sim-1388588058.msf",18114,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"130","ANNEALINGJC",TRUE,0,365,100,0,"RobinsonFouldsMetric",0.345532955580355,"sim-1388588058.msf",18114,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"131","ANNEALINGJC",TRUE,0,365,100,0,"KuhnerFelsenstein",0.0191269913497634,"sim-1388588058.msf",18114,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"132","SSJC",NA,NA,NA,36500,0,NA,NA,"sim-1388588058.msf",10097,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"133","ANNEALINGEvolK2P",TRUE,0,369,100,0,"ConsensusLogLL",-532.497050723818,"sim-1388588058.msf",17589,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"134","ANNEALINGEvolK2P",TRUE,0,369,100,0,"BestSampledLogLL",-532.212495198548,"sim-1388588058.msf",17589,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"135","ANNEALINGEvolK2P",TRUE,0,369,100,0,"PartitionMetric",2,"sim-1388588058.msf",17589,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"136","ANNEALINGEvolK2P",TRUE,0,369,100,0,"RobinsonFouldsMetric",0.314746841285418,"sim-1388588058.msf",17589,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"137","ANNEALINGEvolK2P",TRUE,0,369,100,0,"KuhnerFelsenstein",0.022868751218587,"sim-1388588058.msf",17589,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"138","SSEvolK2P",NA,NA,NA,36900,0,NA,NA,"sim-1388588058.msf",11400,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"139","ANNEALINGEvolGTR",TRUE,0,382,100,0,"ConsensusLogLL",-542.453818724522,"sim-1388588058.msf",18511,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"140","ANNEALINGEvolGTR",TRUE,0,382,100,0,"BestSampledLogLL",-539.403879881589,"sim-1388588058.msf",18511,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"141","ANNEALINGEvolGTR",TRUE,0,382,100,0,"PartitionMetric",4,"sim-1388588058.msf",18511,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"142","ANNEALINGEvolGTR",TRUE,0,382,100,0,"RobinsonFouldsMetric",0.39234415530135,"sim-1388588058.msf",18511,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"143","ANNEALINGEvolGTR",TRUE,0,382,100,0,"KuhnerFelsenstein",0.0270701096560726,"sim-1388588058.msf",18511,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"144","SSEvolGTR",NA,NA,NA,38200,0,NA,NA,"sim-1388588058.msf",18200,1314,0.999,100,10,77,10,"100 100000 100 100000 100 100000"
"145","ANNEALINGJC",TRUE,0,311,100,0,"ConsensusLogLL",-352.639410163612,"sim--551879016.msf",9686,1314,0.999,100,10,121,10,"100 100000 100 100000 100 100000"
"146","ANNEALINGJC",TRUE,0,311,100,0,"BestSampledLogLL",-353.059577058931,"sim--551879016.msf",9686,1314,0.999,100,10,121,10,"100 100000 100 100000 100 100000"
"147","ANNEALINGJC",TRUE,0,311,100,0,"PartitionMetric",2,"sim--551879016.msf",9686,1314,0.999,100,10,121,10,"100 100000 100 100000 100 100000"
"148","ANNEALINGJC",TRUE,0,311,100,0,"RobinsonFouldsMetric",0.226420129118354,"sim--551879016.msf",9686,1314,0.999,100,10,121,10,"100 100000 100 100000 100 100000"
"149","ANNEALINGJC",TRUE,0,311,100,0,"KuhnerFelsenstein",0.00533261684022788,"sim--551879016.msf",9686,1314,0.999,100,10,121,10,"100 100000 100 100000 100 100000"
"150","SSJC",NA,NA,NA,31100,0,NA,NA,"sim--551879016.msf",6990,1314,0.999,100,10,121,10,"100 100000 100 100000 100 100000"
