"","#Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"16","ANNEALINGEvolGTR",TRUE,0,3021,100,0,"RobinsonFouldsMetric",0.0695134563634842,"sim--1775275597.msf",574482,7181,0.99995,1000,10,286,10,"100 100000 100 100000 100 100000"
"17","ANNEALINGEvolGTR",TRUE,0,3021,100,0,"KuhnerFelsenstein",0.000482245930374433,"sim--1775275597.msf",574482,7181,0.99995,1000,10,286,10,"100 100000 100 100000 100 100000"
"18","SSEvolGTR",NA,NA,NA,302100,0,NA,NA,"sim--1775275597.msf",547192,7181,0.99995,1000,10,286,10,"100 100000 100 100000 100 100000"
"19","ANNEALINGEvolK2P",TRUE,0,2650,100,0,"ConsensusLogLL",-2863.84501451177,"sim--1315931464.msf",447168,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"20","ANNEALINGEvolK2P",TRUE,0,2650,100,0,"BestSampledLogLL",-2853.82381448625,"sim--1315931464.msf",447168,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"21","ANNEALINGEvolK2P",TRUE,0,2650,100,0,"PartitionMetric",0,"sim--1315931464.msf",447168,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"22","ANNEALINGEvolK2P",TRUE,0,2650,100,0,"RobinsonFouldsMetric",0.0562935720229648,"sim--1315931464.msf",447168,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"23","ANNEALINGEvolK2P",TRUE,0,2650,100,0,"KuhnerFelsenstein",0.000347028038980516,"sim--1315931464.msf",447168,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"24","SSEvolK2P",NA,NA,NA,265000,0,NA,NA,"sim--1315931464.msf",419413,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"25","ANNEALINGJC",TRUE,0,2515,100,0,"ConsensusLogLL",-2850.01440713233,"sim--1315931464.msf",217867,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"26","ANNEALINGJC",TRUE,0,2515,100,0,"BestSampledLogLL",-2853.12688605989,"sim--1315931464.msf",217867,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"27","ANNEALINGJC",TRUE,0,2515,100,0,"PartitionMetric",0,"sim--1315931464.msf",217867,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"28","ANNEALINGJC",TRUE,0,2515,100,0,"RobinsonFouldsMetric",0.0505036727394218,"sim--1315931464.msf",217867,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"29","ANNEALINGJC",TRUE,0,2515,100,0,"KuhnerFelsenstein",0.000241434674138534,"sim--1315931464.msf",217867,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"30","SSJC",NA,NA,NA,251500,0,NA,NA,"sim--1315931464.msf",202722,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"31","ANNEALINGEvolGTR",TRUE,0,3157,100,0,"ConsensusLogLL",-2847.99331577276,"sim--1315931464.msf",578733,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"32","ANNEALINGEvolGTR",TRUE,0,3157,100,0,"BestSampledLogLL",-2846.67637619009,"sim--1315931464.msf",578733,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"33","ANNEALINGEvolGTR",TRUE,0,3157,100,0,"PartitionMetric",0,"sim--1315931464.msf",578733,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"34","ANNEALINGEvolGTR",TRUE,0,3157,100,0,"RobinsonFouldsMetric",0.0579109189073133,"sim--1315931464.msf",578733,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"35","ANNEALINGEvolGTR",TRUE,0,3157,100,0,"KuhnerFelsenstein",0.000324877017335823,"sim--1315931464.msf",578733,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"36","SSEvolGTR",NA,NA,NA,315700,0,NA,NA,"sim--1315931464.msf",625969,7181,0.99995,1000,10,291,10,"100 100000 100 100000 100 100000"
"37","ANNEALINGEvolK2P",TRUE,0,2608,100,0,"ConsensusLogLL",-3288.55882689032,"sim--1975222398.msf",496053,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"38","ANNEALINGEvolK2P",TRUE,0,2608,100,0,"BestSampledLogLL",-3260.19808166693,"sim--1975222398.msf",496053,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"39","ANNEALINGEvolK2P",TRUE,0,2608,100,0,"PartitionMetric",0,"sim--1975222398.msf",496053,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"40","ANNEALINGEvolK2P",TRUE,0,2608,100,0,"RobinsonFouldsMetric",0.0449524485906478,"sim--1975222398.msf",496053,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"41","ANNEALINGEvolK2P",TRUE,0,2608,100,0,"KuhnerFelsenstein",0.000253926637288011,"sim--1975222398.msf",496053,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"42","SSEvolK2P",NA,NA,NA,260800,0,NA,NA,"sim--1975222398.msf",452034,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"43","ANNEALINGJC",TRUE,0,2630,100,0,"ConsensusLogLL",-3260.35427850265,"sim--1975222398.msf",237294,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"44","ANNEALINGJC",TRUE,0,2630,100,0,"BestSampledLogLL",-3261.52091217779,"sim--1975222398.msf",237294,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"45","ANNEALINGJC",TRUE,0,2630,100,0,"PartitionMetric",0,"sim--1975222398.msf",237294,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"46","ANNEALINGJC",TRUE,0,2630,100,0,"RobinsonFouldsMetric",0.0425224790927454,"sim--1975222398.msf",237294,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"47","ANNEALINGJC",TRUE,0,2630,100,0,"KuhnerFelsenstein",0.000280768290187153,"sim--1975222398.msf",237294,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"48","SSJC",NA,NA,NA,263000,0,NA,NA,"sim--1975222398.msf",250200,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"49","ANNEALINGEvolGTR",TRUE,0,3273,100,0,"ConsensusLogLL",-3269.39869695964,"sim--1975222398.msf",673046,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"50","ANNEALINGEvolGTR",TRUE,0,3273,100,0,"BestSampledLogLL",-3239.1015402803,"sim--1975222398.msf",673046,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"51","ANNEALINGEvolGTR",TRUE,0,3273,100,0,"PartitionMetric",0,"sim--1975222398.msf",673046,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"52","ANNEALINGEvolGTR",TRUE,0,3273,100,0,"RobinsonFouldsMetric",0.0479782449727206,"sim--1975222398.msf",673046,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"53","ANNEALINGEvolGTR",TRUE,0,3273,100,0,"KuhnerFelsenstein",0.000259078412410465,"sim--1975222398.msf",673046,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"54","SSEvolGTR",NA,NA,NA,327300,0,NA,NA,"sim--1975222398.msf",641645,7181,0.99995,1000,10,253,10,"100 100000 100 100000 100 100000"
"55","ANNEALINGEvolK2P",TRUE,0,2545,100,0,"ConsensusLogLL",-3557.07844835813,"sim--1083142254.msf",466342,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"56","ANNEALINGEvolK2P",TRUE,0,2545,100,0,"BestSampledLogLL",-3536.15948058776,"sim--1083142254.msf",466342,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"57","ANNEALINGEvolK2P",TRUE,0,2545,100,0,"PartitionMetric",0,"sim--1083142254.msf",466342,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"58","ANNEALINGEvolK2P",TRUE,0,2545,100,0,"RobinsonFouldsMetric",0.0342576182907424,"sim--1083142254.msf",466342,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"59","ANNEALINGEvolK2P",TRUE,0,2545,100,0,"KuhnerFelsenstein",0.000115469967199217,"sim--1083142254.msf",466342,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"60","SSEvolK2P",NA,NA,NA,254500,0,NA,NA,"sim--1083142254.msf",459083,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"61","ANNEALINGJC",TRUE,0,2444,100,0,"ConsensusLogLL",-3532.59373744712,"sim--1083142254.msf",226162,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"62","ANNEALINGJC",TRUE,0,2444,100,0,"BestSampledLogLL",-3532.96912470106,"sim--1083142254.msf",226162,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"63","ANNEALINGJC",TRUE,0,2444,100,0,"PartitionMetric",0,"sim--1083142254.msf",226162,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"64","ANNEALINGJC",TRUE,0,2444,100,0,"RobinsonFouldsMetric",0.0397619865017294,"sim--1083142254.msf",226162,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"65","ANNEALINGJC",TRUE,0,2444,100,0,"KuhnerFelsenstein",0.00015597783432203,"sim--1083142254.msf",226162,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"66","SSJC",NA,NA,NA,244400,0,NA,NA,"sim--1083142254.msf",206180,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"67","ANNEALINGEvolGTR",TRUE,0,3179,100,0,"ConsensusLogLL",-3556.9402109519,"sim--1083142254.msf",678603,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"68","ANNEALINGEvolGTR",TRUE,0,3179,100,0,"BestSampledLogLL",-3525.10471342605,"sim--1083142254.msf",678603,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"69","ANNEALINGEvolGTR",TRUE,0,3179,100,0,"PartitionMetric",0,"sim--1083142254.msf",678603,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"70","ANNEALINGEvolGTR",TRUE,0,3179,100,0,"RobinsonFouldsMetric",0.0463108974446537,"sim--1083142254.msf",678603,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"71","ANNEALINGEvolGTR",TRUE,0,3179,100,0,"KuhnerFelsenstein",0.00031181767539633,"sim--1083142254.msf",678603,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"72","SSEvolGTR",NA,NA,NA,317900,0,NA,NA,"sim--1083142254.msf",637422,7181,0.99995,1000,10,263,10,"100 100000 100 100000 100 100000"
"73","ANNEALINGEvolK2P",TRUE,0,2407,100,0,"ConsensusLogLL",-3353.70629368376,"sim--1697122203.msf",428927,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"74","ANNEALINGEvolK2P",TRUE,0,2407,100,0,"BestSampledLogLL",-3326.8578173629,"sim--1697122203.msf",428927,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"75","ANNEALINGEvolK2P",TRUE,0,2407,100,0,"PartitionMetric",2,"sim--1697122203.msf",428927,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"76","ANNEALINGEvolK2P",TRUE,0,2407,100,0,"RobinsonFouldsMetric",0.0633495637537737,"sim--1697122203.msf",428927,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"77","ANNEALINGEvolK2P",TRUE,0,2407,100,0,"KuhnerFelsenstein",0.000452218798019264,"sim--1697122203.msf",428927,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"78","SSEvolK2P",NA,NA,NA,240700,0,NA,NA,"sim--1697122203.msf",433659,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"79","ANNEALINGJC",TRUE,0,2374,100,0,"ConsensusLogLL",-3325.58153021341,"sim--1697122203.msf",242402,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"80","ANNEALINGJC",TRUE,0,2374,100,0,"BestSampledLogLL",-3327.85137408213,"sim--1697122203.msf",242402,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"81","ANNEALINGJC",TRUE,0,2374,100,0,"PartitionMetric",2,"sim--1697122203.msf",242402,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"82","ANNEALINGJC",TRUE,0,2374,100,0,"RobinsonFouldsMetric",0.0565869824702823,"sim--1697122203.msf",242402,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"83","ANNEALINGJC",TRUE,0,2374,100,0,"KuhnerFelsenstein",0.000381277617685728,"sim--1697122203.msf",242402,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"84","SSJC",NA,NA,NA,237400,0,NA,NA,"sim--1697122203.msf",232926,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"85","ANNEALINGEvolGTR",TRUE,0,3055,100,0,"ConsensusLogLL",-3337.63662999369,"sim--1697122203.msf",644298,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"86","ANNEALINGEvolGTR",TRUE,0,3055,100,0,"BestSampledLogLL",-3323.52370618911,"sim--1697122203.msf",644298,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"87","ANNEALINGEvolGTR",TRUE,0,3055,100,0,"PartitionMetric",0,"sim--1697122203.msf",644298,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"88","ANNEALINGEvolGTR",TRUE,0,3055,100,0,"RobinsonFouldsMetric",0.0519379535519344,"sim--1697122203.msf",644298,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"89","ANNEALINGEvolGTR",TRUE,0,3055,100,0,"KuhnerFelsenstein",0.00031340219618278,"sim--1697122203.msf",644298,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"90","SSEvolGTR",NA,NA,NA,305500,0,NA,NA,"sim--1697122203.msf",629878,7181,0.99995,1000,10,242,10,"100 100000 100 100000 100 100000"
"91","ANNEALINGEvolK2P",TRUE,0,2689,100,0,"ConsensusLogLL",-3841.66070747009,"sim--1729964612.msf",526997,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"92","ANNEALINGEvolK2P",TRUE,0,2689,100,0,"BestSampledLogLL",-3822.33040710589,"sim--1729964612.msf",526997,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"93","ANNEALINGEvolK2P",TRUE,0,2689,100,0,"PartitionMetric",0,"sim--1729964612.msf",526997,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"94","ANNEALINGEvolK2P",TRUE,0,2689,100,0,"RobinsonFouldsMetric",0.128680246879545,"sim--1729964612.msf",526997,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"95","ANNEALINGEvolK2P",TRUE,0,2689,100,0,"KuhnerFelsenstein",0.00244511475029887,"sim--1729964612.msf",526997,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"96","SSEvolK2P",NA,NA,NA,268900,0,NA,NA,"sim--1729964612.msf",495566,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"97","ANNEALINGJC",TRUE,0,2495,100,0,"ConsensusLogLL",-3821.23072267257,"sim--1729964612.msf",214688,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"98","ANNEALINGJC",TRUE,0,2495,100,0,"BestSampledLogLL",-3823.44167396065,"sim--1729964612.msf",214688,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"99","ANNEALINGJC",TRUE,0,2495,100,0,"PartitionMetric",0,"sim--1729964612.msf",214688,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"100","ANNEALINGJC",TRUE,0,2495,100,0,"RobinsonFouldsMetric",0.133382079039314,"sim--1729964612.msf",214688,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"101","ANNEALINGJC",TRUE,0,2495,100,0,"KuhnerFelsenstein",0.00303738311463392,"sim--1729964612.msf",214688,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"102","SSJC",NA,NA,NA,249500,0,NA,NA,"sim--1729964612.msf",193202,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"103","ANNEALINGEvolGTR",TRUE,0,3303,100,0,"ConsensusLogLL",-3846.60791508209,"sim--1729964612.msf",678494,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"104","ANNEALINGEvolGTR",TRUE,0,3303,100,0,"BestSampledLogLL",-3814.89188717316,"sim--1729964612.msf",678494,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"105","ANNEALINGEvolGTR",TRUE,0,3303,100,0,"PartitionMetric",0,"sim--1729964612.msf",678494,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"106","ANNEALINGEvolGTR",TRUE,0,3303,100,0,"RobinsonFouldsMetric",0.133652079039314,"sim--1729964612.msf",678494,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"107","ANNEALINGEvolGTR",TRUE,0,3303,100,0,"KuhnerFelsenstein",0.0039852502766101,"sim--1729964612.msf",678494,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"108","SSEvolGTR",NA,NA,NA,330300,0,NA,NA,"sim--1729964612.msf",648475,7181,0.99995,1000,10,267,10,"100 100000 100 100000 100 100000"
"109","ANNEALINGEvolK2P",TRUE,0,2662,100,0,"ConsensusLogLL",-3753.26342688807,"sim--1606500234.msf",500833,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"110","ANNEALINGEvolK2P",TRUE,0,2662,100,0,"BestSampledLogLL",-3716.82646946425,"sim--1606500234.msf",500833,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"111","ANNEALINGEvolK2P",TRUE,0,2662,100,0,"PartitionMetric",0,"sim--1606500234.msf",500833,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"112","ANNEALINGEvolK2P",TRUE,0,2662,100,0,"RobinsonFouldsMetric",0.119599025086629,"sim--1606500234.msf",500833,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"113","ANNEALINGEvolK2P",TRUE,0,2662,100,0,"KuhnerFelsenstein",0.00260095590689796,"sim--1606500234.msf",500833,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"114","SSEvolK2P",NA,NA,NA,266200,0,NA,NA,"sim--1606500234.msf",466970,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"115","ANNEALINGJC",TRUE,0,2563,100,0,"ConsensusLogLL",-3717.48744872605,"sim--1606500234.msf",242974,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"116","ANNEALINGJC",TRUE,0,2563,100,0,"BestSampledLogLL",-3720.6395406306,"sim--1606500234.msf",242974,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"117","ANNEALINGJC",TRUE,0,2563,100,0,"PartitionMetric",0,"sim--1606500234.msf",242974,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"118","ANNEALINGJC",TRUE,0,2563,100,0,"RobinsonFouldsMetric",0.11669217174056,"sim--1606500234.msf",242974,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"119","ANNEALINGJC",TRUE,0,2563,100,0,"KuhnerFelsenstein",0.00238436520321949,"sim--1606500234.msf",242974,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"120","SSJC",NA,NA,NA,256300,0,NA,NA,"sim--1606500234.msf",240140,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"121","ANNEALINGEvolGTR",TRUE,0,3283,100,0,"ConsensusLogLL",-3723.696169988,"sim--1606500234.msf",672310,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"122","ANNEALINGEvolGTR",TRUE,0,3283,100,0,"BestSampledLogLL",-3711.35017226071,"sim--1606500234.msf",672310,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"123","ANNEALINGEvolGTR",TRUE,0,3283,100,0,"PartitionMetric",0,"sim--1606500234.msf",672310,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"124","ANNEALINGEvolGTR",TRUE,0,3283,100,0,"RobinsonFouldsMetric",0.125941440774376,"sim--1606500234.msf",672310,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"125","ANNEALINGEvolGTR",TRUE,0,3283,100,0,"KuhnerFelsenstein",0.00274016603040889,"sim--1606500234.msf",672310,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"126","SSEvolGTR",NA,NA,NA,328300,0,NA,NA,"sim--1606500234.msf",655647,7181,0.99995,1000,10,232,10,"100 100000 100 100000 100 100000"
"127","ANNEALINGEvolK2P",TRUE,0,2787,100,0,"ConsensusLogLL",-3554.38549732444,"sim--1451864418.msf",483053,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"128","ANNEALINGEvolK2P",TRUE,0,2787,100,0,"BestSampledLogLL",-3537.93736664262,"sim--1451864418.msf",483053,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"129","ANNEALINGEvolK2P",TRUE,0,2787,100,0,"PartitionMetric",0,"sim--1451864418.msf",483053,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"130","ANNEALINGEvolK2P",TRUE,0,2787,100,0,"RobinsonFouldsMetric",0.0448732538330835,"sim--1451864418.msf",483053,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"131","ANNEALINGEvolK2P",TRUE,0,2787,100,0,"KuhnerFelsenstein",0.000341738206721736,"sim--1451864418.msf",483053,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"132","SSEvolK2P",NA,NA,NA,278700,0,NA,NA,"sim--1451864418.msf",463093,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"133","ANNEALINGJC",TRUE,0,2670,100,0,"ConsensusLogLL",-3537.68523646162,"sim--1451864418.msf",227163,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"134","ANNEALINGJC",TRUE,0,2670,100,0,"BestSampledLogLL",-3538.63849386356,"sim--1451864418.msf",227163,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"135","ANNEALINGJC",TRUE,0,2670,100,0,"PartitionMetric",0,"sim--1451864418.msf",227163,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"136","ANNEALINGJC",TRUE,0,2670,100,0,"RobinsonFouldsMetric",0.0511032538330835,"sim--1451864418.msf",227163,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"137","ANNEALINGJC",TRUE,0,2670,100,0,"KuhnerFelsenstein",0.000319158258780932,"sim--1451864418.msf",227163,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"138","SSJC",NA,NA,NA,267000,0,NA,NA,"sim--1451864418.msf",225294,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"139","ANNEALINGEvolGTR",TRUE,0,3395,100,0,"ConsensusLogLL",-3567.73763014514,"sim--1451864418.msf",662626,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"140","ANNEALINGEvolGTR",TRUE,0,3395,100,0,"BestSampledLogLL",-3524.11860481457,"sim--1451864418.msf",662626,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"141","ANNEALINGEvolGTR",TRUE,0,3395,100,0,"PartitionMetric",0,"sim--1451864418.msf",662626,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"142","ANNEALINGEvolGTR",TRUE,0,3395,100,0,"RobinsonFouldsMetric",0.0605042703244101,"sim--1451864418.msf",662626,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"143","ANNEALINGEvolGTR",TRUE,0,3395,100,0,"KuhnerFelsenstein",0.000419900990886585,"sim--1451864418.msf",662626,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
"144","SSEvolGTR",NA,NA,NA,339500,0,NA,NA,"sim--1451864418.msf",628012,7181,0.99995,1000,10,280,10,"100 100000 100 100000 100 100000"
