"","#Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"14","ANNEALINGEvolGTR",TRUE,0,2102,1000,0,"BestSampledLogLL",-3910.51847581389,"sim--1684653628.msf",2228349,111,0.9999,500,10,308,10,"1000 100000 1000 100000 1000 100000"
"15","ANNEALINGEvolGTR",TRUE,0,2102,1000,0,"PartitionMetric",0,"sim--1684653628.msf",2228349,111,0.9999,500,10,308,10,"1000 100000 1000 100000 1000 100000"
"16","ANNEALINGEvolGTR",TRUE,0,2102,1000,0,"RobinsonFouldsMetric",0.243804604834879,"sim--1684653628.msf",2228349,111,0.9999,500,10,308,10,"1000 100000 1000 100000 1000 100000"
"17","ANNEALINGEvolGTR",TRUE,0,2102,1000,0,"KuhnerFelsenstein",0.00726842131880374,"sim--1684653628.msf",2228349,111,0.9999,500,10,308,10,"1000 100000 1000 100000 1000 100000"
"18","SSEvolGTR",NA,NA,NA,2102000,0,NA,NA,"sim--1684653628.msf",2038446,111,0.9999,500,10,308,10,"1000 100000 1000 100000 1000 100000"
"19","ANNEALINGEvolK2P",TRUE,0,1747,1000,0,"ConsensusLogLL",-4149.74644824605,"sim--1361242449.msf",1581343,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"20","ANNEALINGEvolK2P",TRUE,0,1747,1000,0,"BestSampledLogLL",-4120.24182858195,"sim--1361242449.msf",1581343,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"21","ANNEALINGEvolK2P",TRUE,0,1747,1000,0,"PartitionMetric",0,"sim--1361242449.msf",1581343,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"22","ANNEALINGEvolK2P",TRUE,0,1747,1000,0,"RobinsonFouldsMetric",0.203023446689902,"sim--1361242449.msf",1581343,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"23","ANNEALINGEvolK2P",TRUE,0,1747,1000,0,"KuhnerFelsenstein",0.00341275932439226,"sim--1361242449.msf",1581343,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"24","SSEvolK2P",NA,NA,NA,1747000,0,NA,NA,"sim--1361242449.msf",1437686,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"25","ANNEALINGJC",TRUE,0,1645,1000,0,"ConsensusLogLL",-4118.13645203984,"sim--1361242449.msf",722840,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"26","ANNEALINGJC",TRUE,0,1645,1000,0,"BestSampledLogLL",-4120.1458453146,"sim--1361242449.msf",722840,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"27","ANNEALINGJC",TRUE,0,1645,1000,0,"PartitionMetric",0,"sim--1361242449.msf",722840,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"28","ANNEALINGJC",TRUE,0,1645,1000,0,"RobinsonFouldsMetric",0.209253446689902,"sim--1361242449.msf",722840,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"29","ANNEALINGJC",TRUE,0,1645,1000,0,"KuhnerFelsenstein",0.00340941481264488,"sim--1361242449.msf",722840,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"30","SSJC",NA,NA,NA,1645000,0,NA,NA,"sim--1361242449.msf",707173,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"31","ANNEALINGEvolGTR",TRUE,0,2114,1000,0,"ConsensusLogLL",-4141.66597654259,"sim--1361242449.msf",2297915,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"32","ANNEALINGEvolGTR",TRUE,0,2114,1000,0,"BestSampledLogLL",-4124.80494873208,"sim--1361242449.msf",2297915,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"33","ANNEALINGEvolGTR",TRUE,0,2114,1000,0,"PartitionMetric",0,"sim--1361242449.msf",2297915,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"34","ANNEALINGEvolGTR",TRUE,0,2114,1000,0,"RobinsonFouldsMetric",0.185823446689902,"sim--1361242449.msf",2297915,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"35","ANNEALINGEvolGTR",TRUE,0,2114,1000,0,"KuhnerFelsenstein",0.00279895019527471,"sim--1361242449.msf",2297915,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"36","SSEvolGTR",NA,NA,NA,2114000,0,NA,NA,"sim--1361242449.msf",2151996,111,0.9999,500,10,310,10,"1000 100000 1000 100000 1000 100000"
"37","ANNEALINGEvolK2P",TRUE,0,1719,1000,0,"ConsensusLogLL",-3496.48633857647,"sim--1814680554.msf",1663965,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"38","ANNEALINGEvolK2P",TRUE,0,1719,1000,0,"BestSampledLogLL",-3461.40826290828,"sim--1814680554.msf",1663965,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"39","ANNEALINGEvolK2P",TRUE,0,1719,1000,0,"PartitionMetric",2,"sim--1814680554.msf",1663965,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"40","ANNEALINGEvolK2P",TRUE,0,1719,1000,0,"RobinsonFouldsMetric",0.247609070963665,"sim--1814680554.msf",1663965,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"41","ANNEALINGEvolK2P",TRUE,0,1719,1000,0,"KuhnerFelsenstein",0.00802499940323319,"sim--1814680554.msf",1663965,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"42","SSEvolK2P",NA,NA,NA,1719000,0,NA,NA,"sim--1814680554.msf",1416832,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"43","ANNEALINGJC",TRUE,0,1623,1000,0,"ConsensusLogLL",-3460.11922731686,"sim--1814680554.msf",725327,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"44","ANNEALINGJC",TRUE,0,1623,1000,0,"BestSampledLogLL",-3462.38770471793,"sim--1814680554.msf",725327,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"45","ANNEALINGJC",TRUE,0,1623,1000,0,"PartitionMetric",2,"sim--1814680554.msf",725327,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"46","ANNEALINGJC",TRUE,0,1623,1000,0,"RobinsonFouldsMetric",0.248940689121849,"sim--1814680554.msf",725327,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"47","ANNEALINGJC",TRUE,0,1623,1000,0,"KuhnerFelsenstein",0.00785286334514021,"sim--1814680554.msf",725327,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"48","SSJC",NA,NA,NA,1623000,0,NA,NA,"sim--1814680554.msf",649683,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"49","ANNEALINGEvolGTR",TRUE,0,2147,1000,0,"ConsensusLogLL",-3487.65971438056,"sim--1814680554.msf",2355342,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"50","ANNEALINGEvolGTR",TRUE,0,2147,1000,0,"BestSampledLogLL",-3462.05654356046,"sim--1814680554.msf",2355342,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"51","ANNEALINGEvolGTR",TRUE,0,2147,1000,0,"PartitionMetric",2,"sim--1814680554.msf",2355342,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"52","ANNEALINGEvolGTR",TRUE,0,2147,1000,0,"RobinsonFouldsMetric",0.254752550293647,"sim--1814680554.msf",2355342,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"53","ANNEALINGEvolGTR",TRUE,0,2147,1000,0,"KuhnerFelsenstein",0.00820964757758485,"sim--1814680554.msf",2355342,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"54","SSEvolGTR",NA,NA,NA,2147000,0,NA,NA,"sim--1814680554.msf",2098574,111,0.9999,500,10,301,10,"1000 100000 1000 100000 1000 100000"
"55","ANNEALINGEvolK2P",TRUE,0,1787,1000,0,"ConsensusLogLL",-3840.09239424211,"sim--1037831270.msf",1785264,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"56","ANNEALINGEvolK2P",TRUE,0,1787,1000,0,"BestSampledLogLL",-3808.20255854955,"sim--1037831270.msf",1785264,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"57","ANNEALINGEvolK2P",TRUE,0,1787,1000,0,"PartitionMetric",0,"sim--1037831270.msf",1785264,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"58","ANNEALINGEvolK2P",TRUE,0,1787,1000,0,"RobinsonFouldsMetric",0.388564513316001,"sim--1037831270.msf",1785264,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"59","ANNEALINGEvolK2P",TRUE,0,1787,1000,0,"KuhnerFelsenstein",0.0153071703781934,"sim--1037831270.msf",1785264,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"60","SSEvolK2P",NA,NA,NA,1787000,0,NA,NA,"sim--1037831270.msf",1533611,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"61","ANNEALINGJC",TRUE,0,1693,1000,0,"ConsensusLogLL",-3805.46517082864,"sim--1037831270.msf",775030,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"62","ANNEALINGJC",TRUE,0,1693,1000,0,"BestSampledLogLL",-3807.89450160603,"sim--1037831270.msf",775030,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"63","ANNEALINGJC",TRUE,0,1693,1000,0,"PartitionMetric",0,"sim--1037831270.msf",775030,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"64","ANNEALINGJC",TRUE,0,1693,1000,0,"RobinsonFouldsMetric",0.392714513316001,"sim--1037831270.msf",775030,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"65","ANNEALINGJC",TRUE,0,1693,1000,0,"KuhnerFelsenstein",0.0156547818811479,"sim--1037831270.msf",775030,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"66","SSJC",NA,NA,NA,1693000,0,NA,NA,"sim--1037831270.msf",778376,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"67","ANNEALINGEvolGTR",TRUE,0,2165,1000,0,"ConsensusLogLL",-3819.5497166576,"sim--1037831270.msf",2364203,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"68","ANNEALINGEvolGTR",TRUE,0,2165,1000,0,"BestSampledLogLL",-3805.69887870444,"sim--1037831270.msf",2364203,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"69","ANNEALINGEvolGTR",TRUE,0,2165,1000,0,"PartitionMetric",2,"sim--1037831270.msf",2364203,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"70","ANNEALINGEvolGTR",TRUE,0,2165,1000,0,"RobinsonFouldsMetric",0.416204513316001,"sim--1037831270.msf",2364203,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"71","ANNEALINGEvolGTR",TRUE,0,2165,1000,0,"KuhnerFelsenstein",0.0178655265833485,"sim--1037831270.msf",2364203,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"72","SSEvolGTR",NA,NA,NA,2165000,0,NA,NA,"sim--1037831270.msf",2186818,111,0.9999,500,10,304,10,"1000 100000 1000 100000 1000 100000"
"73","ANNEALINGEvolK2P",TRUE,0,1739,1000,0,"ConsensusLogLL",-3597.0562660814,"sim--345697927.msf",1530913,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"74","ANNEALINGEvolK2P",TRUE,0,1739,1000,0,"BestSampledLogLL",-3575.3165482034,"sim--345697927.msf",1530913,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"75","ANNEALINGEvolK2P",TRUE,0,1739,1000,0,"PartitionMetric",0,"sim--345697927.msf",1530913,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"76","ANNEALINGEvolK2P",TRUE,0,1739,1000,0,"RobinsonFouldsMetric",0.172136089054626,"sim--345697927.msf",1530913,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"77","ANNEALINGEvolK2P",TRUE,0,1739,1000,0,"KuhnerFelsenstein",0.00278802959449143,"sim--345697927.msf",1530913,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"78","SSEvolK2P",NA,NA,NA,1739000,0,NA,NA,"sim--345697927.msf",1500794,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"79","ANNEALINGJC",TRUE,0,1663,1000,0,"ConsensusLogLL",-3573.29200045451,"sim--345697927.msf",795087,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"80","ANNEALINGJC",TRUE,0,1663,1000,0,"BestSampledLogLL",-3575.40494732354,"sim--345697927.msf",795087,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"81","ANNEALINGJC",TRUE,0,1663,1000,0,"PartitionMetric",0,"sim--345697927.msf",795087,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"82","ANNEALINGJC",TRUE,0,1663,1000,0,"RobinsonFouldsMetric",0.176727680947345,"sim--345697927.msf",795087,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"83","ANNEALINGJC",TRUE,0,1663,1000,0,"KuhnerFelsenstein",0.00281083199353739,"sim--345697927.msf",795087,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"84","SSJC",NA,NA,NA,1663000,0,NA,NA,"sim--345697927.msf",743872,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"85","ANNEALINGEvolGTR",TRUE,0,2143,1000,0,"ConsensusLogLL",-3603.87875959512,"sim--345697927.msf",2273623,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"86","ANNEALINGEvolGTR",TRUE,0,2143,1000,0,"BestSampledLogLL",-3578.81406658006,"sim--345697927.msf",2273623,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"87","ANNEALINGEvolGTR",TRUE,0,2143,1000,0,"PartitionMetric",0,"sim--345697927.msf",2273623,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"88","ANNEALINGEvolGTR",TRUE,0,2143,1000,0,"RobinsonFouldsMetric",0.165936089054626,"sim--345697927.msf",2273623,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"89","ANNEALINGEvolGTR",TRUE,0,2143,1000,0,"KuhnerFelsenstein",0.00227421218459838,"sim--345697927.msf",2273623,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"90","SSEvolGTR",NA,NA,NA,2143000,0,NA,NA,"sim--345697927.msf",2286191,111,0.9999,500,10,313,10,"1000 100000 1000 100000 1000 100000"
"91","ANNEALINGEvolK2P",TRUE,0,1762,1000,0,"ConsensusLogLL",-3823.3356413321,"sim--947209301.msf",1729422,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"92","ANNEALINGEvolK2P",TRUE,0,1762,1000,0,"BestSampledLogLL",-3799.33907644679,"sim--947209301.msf",1729422,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"93","ANNEALINGEvolK2P",TRUE,0,1762,1000,0,"PartitionMetric",0,"sim--947209301.msf",1729422,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"94","ANNEALINGEvolK2P",TRUE,0,1762,1000,0,"RobinsonFouldsMetric",0.428558202782202,"sim--947209301.msf",1729422,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"95","ANNEALINGEvolK2P",TRUE,0,1762,1000,0,"KuhnerFelsenstein",0.0235965902495493,"sim--947209301.msf",1729422,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"96","SSEvolK2P",NA,NA,NA,1762000,0,NA,NA,"sim--947209301.msf",1481876,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"97","ANNEALINGJC",TRUE,0,1665,1000,0,"ConsensusLogLL",-3797.93538270722,"sim--947209301.msf",753890,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"98","ANNEALINGJC",TRUE,0,1665,1000,0,"BestSampledLogLL",-3800.07328823804,"sim--947209301.msf",753890,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"99","ANNEALINGJC",TRUE,0,1665,1000,0,"PartitionMetric",0,"sim--947209301.msf",753890,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"100","ANNEALINGJC",TRUE,0,1665,1000,0,"RobinsonFouldsMetric",0.428195294970944,"sim--947209301.msf",753890,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"101","ANNEALINGJC",TRUE,0,1665,1000,0,"KuhnerFelsenstein",0.0247106506091869,"sim--947209301.msf",753890,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"102","SSJC",NA,NA,NA,1665000,0,NA,NA,"sim--947209301.msf",715947,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"103","ANNEALINGEvolGTR",TRUE,0,2161,1000,0,"ConsensusLogLL",-3826.43047852235,"sim--947209301.msf",2346582,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"104","ANNEALINGEvolGTR",TRUE,0,2161,1000,0,"BestSampledLogLL",-3802.76982395109,"sim--947209301.msf",2346582,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"105","ANNEALINGEvolGTR",TRUE,0,2161,1000,0,"PartitionMetric",0,"sim--947209301.msf",2346582,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"106","ANNEALINGEvolGTR",TRUE,0,2161,1000,0,"RobinsonFouldsMetric",0.408712597349653,"sim--947209301.msf",2346582,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"107","ANNEALINGEvolGTR",TRUE,0,2161,1000,0,"KuhnerFelsenstein",0.0208189781613679,"sim--947209301.msf",2346582,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"108","SSEvolGTR",NA,NA,NA,2161000,0,NA,NA,"sim--947209301.msf",2119720,111,0.9999,500,10,302,10,"1000 100000 1000 100000 1000 100000"
"109","ANNEALINGEvolK2P",TRUE,0,1648,1000,0,"ConsensusLogLL",-3044.49787797197,"sim-1963491310.msf",1493311,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"110","ANNEALINGEvolK2P",TRUE,0,1648,1000,0,"BestSampledLogLL",-3018.07161398684,"sim-1963491310.msf",1493311,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"111","ANNEALINGEvolK2P",TRUE,0,1648,1000,0,"PartitionMetric",6,"sim-1963491310.msf",1493311,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"112","ANNEALINGEvolK2P",TRUE,0,1648,1000,0,"RobinsonFouldsMetric",0.186478232197421,"sim-1963491310.msf",1493311,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"113","ANNEALINGEvolK2P",TRUE,0,1648,1000,0,"KuhnerFelsenstein",0.00365267000345029,"sim-1963491310.msf",1493311,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"114","SSEvolK2P",NA,NA,NA,1648000,0,NA,NA,"sim-1963491310.msf",1379644,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"115","ANNEALINGJC",TRUE,0,1543,1000,0,"ConsensusLogLL",-3016.39762224397,"sim-1963491310.msf",696631,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"116","ANNEALINGJC",TRUE,0,1543,1000,0,"BestSampledLogLL",-3018.59654992784,"sim-1963491310.msf",696631,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"117","ANNEALINGJC",TRUE,0,1543,1000,0,"PartitionMetric",6,"sim-1963491310.msf",696631,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"118","ANNEALINGJC",TRUE,0,1543,1000,0,"RobinsonFouldsMetric",0.195138232197421,"sim-1963491310.msf",696631,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"119","ANNEALINGJC",TRUE,0,1543,1000,0,"KuhnerFelsenstein",0.00400099738238367,"sim-1963491310.msf",696631,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"120","SSJC",NA,NA,NA,1543000,0,NA,NA,"sim-1963491310.msf",715128,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"121","ANNEALINGEvolGTR",TRUE,0,2036,1000,0,"ConsensusLogLL",-3036.84050983194,"sim-1963491310.msf",2119888,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"122","ANNEALINGEvolGTR",TRUE,0,2036,1000,0,"BestSampledLogLL",-3019.56605216742,"sim-1963491310.msf",2119888,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"123","ANNEALINGEvolGTR",TRUE,0,2036,1000,0,"PartitionMetric",6,"sim-1963491310.msf",2119888,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"124","ANNEALINGEvolGTR",TRUE,0,2036,1000,0,"RobinsonFouldsMetric",0.17803318719232,"sim-1963491310.msf",2119888,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"125","ANNEALINGEvolGTR",TRUE,0,2036,1000,0,"KuhnerFelsenstein",0.00294424248492648,"sim-1963491310.msf",2119888,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"126","SSEvolGTR",NA,NA,NA,2036000,0,NA,NA,"sim-1963491310.msf",1986824,111,0.9999,500,10,312,10,"1000 100000 1000 100000 1000 100000"
"127","ANNEALINGEvolK2P",TRUE,0,1634,1000,0,"ConsensusLogLL",-2929.79861557157,"sim--669109106.msf",1432695,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"128","ANNEALINGEvolK2P",TRUE,0,1634,1000,0,"BestSampledLogLL",-2905.87699976642,"sim--669109106.msf",1432695,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"129","ANNEALINGEvolK2P",TRUE,0,1634,1000,0,"PartitionMetric",2,"sim--669109106.msf",1432695,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"130","ANNEALINGEvolK2P",TRUE,0,1634,1000,0,"RobinsonFouldsMetric",0.184645329719367,"sim--669109106.msf",1432695,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"131","ANNEALINGEvolK2P",TRUE,0,1634,1000,0,"KuhnerFelsenstein",0.00421808567919525,"sim--669109106.msf",1432695,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"132","SSEvolK2P",NA,NA,NA,1634000,0,NA,NA,"sim--669109106.msf",1268189,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"133","ANNEALINGJC",TRUE,0,1546,1000,0,"ConsensusLogLL",-2904.30477183824,"sim--669109106.msf",624220,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"134","ANNEALINGJC",TRUE,0,1546,1000,0,"BestSampledLogLL",-2906.08358257779,"sim--669109106.msf",624220,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"135","ANNEALINGJC",TRUE,0,1546,1000,0,"PartitionMetric",2,"sim--669109106.msf",624220,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"136","ANNEALINGJC",TRUE,0,1546,1000,0,"RobinsonFouldsMetric",0.187273925647721,"sim--669109106.msf",624220,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"137","ANNEALINGJC",TRUE,0,1546,1000,0,"KuhnerFelsenstein",0.0043744415764244,"sim--669109106.msf",624220,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"138","SSJC",NA,NA,NA,1546000,0,NA,NA,"sim--669109106.msf",604630,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"139","ANNEALINGEvolGTR",TRUE,0,2045,1000,0,"ConsensusLogLL",-2926.18118896513,"sim--669109106.msf",1956632,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"140","ANNEALINGEvolGTR",TRUE,0,2045,1000,0,"BestSampledLogLL",-2907.127715343,"sim--669109106.msf",1956632,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
"141","ANNEALINGEvolGTR",TRUE,0,2045,1000,0,"PartitionMetric",2,"sim--669109106.msf",1956632,111,0.9999,500,10,319,10,"1000 100000 1000 100000 1000 100000"
