"","#Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"36","SSEvolGTR",NA,NA,NA,621800,0,NA,NA,"sim--1594031659.msf",14372475,11,0.9999,2000,15,338,10,"200 100000 200 100000 200 100000"
"37","ANNEALINGEvolK2P",TRUE,0,2634,200,0,"ConsensusLogLL",-20559.2559296288,"sim--1872131854.msf",11102970,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"38","ANNEALINGEvolK2P",TRUE,0,2634,200,0,"BestSampledLogLL",-20401.2272673476,"sim--1872131854.msf",11102970,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"39","ANNEALINGEvolK2P",TRUE,0,2634,200,0,"PartitionMetric",0,"sim--1872131854.msf",11102970,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"40","ANNEALINGEvolK2P",TRUE,0,2634,200,0,"RobinsonFouldsMetric",0.272349624950444,"sim--1872131854.msf",11102970,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"41","ANNEALINGEvolK2P",TRUE,0,2634,200,0,"KuhnerFelsenstein",0.00650010458218151,"sim--1872131854.msf",11102970,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"42","SSEvolK2P",NA,NA,NA,526800,0,NA,NA,"sim--1872131854.msf",9917237,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"43","ANNEALINGJC",TRUE,0,2547,200,0,"ConsensusLogLL",-20395.3365917736,"sim--1872131854.msf",3839781,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"44","ANNEALINGJC",TRUE,0,2547,200,0,"BestSampledLogLL",-20404.2012659008,"sim--1872131854.msf",3839781,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"45","ANNEALINGJC",TRUE,0,2547,200,0,"PartitionMetric",0,"sim--1872131854.msf",3839781,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"46","ANNEALINGJC",TRUE,0,2547,200,0,"RobinsonFouldsMetric",0.242957902685735,"sim--1872131854.msf",3839781,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"47","ANNEALINGJC",TRUE,0,2547,200,0,"KuhnerFelsenstein",0.00649614926583429,"sim--1872131854.msf",3839781,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"48","SSJC",NA,NA,NA,509400,0,NA,NA,"sim--1872131854.msf",3077394,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"49","ANNEALINGEvolGTR",TRUE,0,2987,200,0,"ConsensusLogLL",-20496.3807715503,"sim--1872131854.msf",8422612,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"50","ANNEALINGEvolGTR",TRUE,0,2987,200,0,"BestSampledLogLL",-20382.2001150673,"sim--1872131854.msf",8422612,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"51","ANNEALINGEvolGTR",TRUE,0,2987,200,0,"PartitionMetric",0,"sim--1872131854.msf",8422612,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"52","ANNEALINGEvolGTR",TRUE,0,2987,200,0,"RobinsonFouldsMetric",0.377855307688962,"sim--1872131854.msf",8422612,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"53","ANNEALINGEvolGTR",TRUE,0,2987,200,0,"KuhnerFelsenstein",0.0101922351919608,"sim--1872131854.msf",8422612,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"54","SSEvolGTR",NA,NA,NA,597400,0,NA,NA,"sim--1872131854.msf",8169862,11,0.9999,2000,15,349,10,"200 100000 200 100000 200 100000"
"55","ANNEALINGEvolK2P",TRUE,0,2709,200,0,"ConsensusLogLL",-22171.126216796,"sim--1684653628.msf",2833635,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"56","ANNEALINGEvolK2P",TRUE,0,2709,200,0,"BestSampledLogLL",-21961.086886414,"sim--1684653628.msf",2833635,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"57","ANNEALINGEvolK2P",TRUE,0,2709,200,0,"PartitionMetric",0,"sim--1684653628.msf",2833635,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"58","ANNEALINGEvolK2P",TRUE,0,2709,200,0,"RobinsonFouldsMetric",0.160997446235217,"sim--1684653628.msf",2833635,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"59","ANNEALINGEvolK2P",TRUE,0,2709,200,0,"KuhnerFelsenstein",0.00187759526488822,"sim--1684653628.msf",2833635,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"60","SSEvolK2P",NA,NA,NA,541800,0,NA,NA,"sim--1684653628.msf",2513167,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"61","ANNEALINGJC",TRUE,0,2700,200,0,"ConsensusLogLL",-21951.9199639424,"sim--1684653628.msf",1330686,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"62","ANNEALINGJC",TRUE,0,2700,200,0,"BestSampledLogLL",-21958.0537196812,"sim--1684653628.msf",1330686,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"63","ANNEALINGJC",TRUE,0,2700,200,0,"PartitionMetric",0,"sim--1684653628.msf",1330686,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"64","ANNEALINGJC",TRUE,0,2700,200,0,"RobinsonFouldsMetric",0.174993047651625,"sim--1684653628.msf",1330686,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"65","ANNEALINGJC",TRUE,0,2700,200,0,"KuhnerFelsenstein",0.00208884606244106,"sim--1684653628.msf",1330686,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"66","SSJC",NA,NA,NA,540000,0,NA,NA,"sim--1684653628.msf",1409714,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"67","ANNEALINGEvolGTR",TRUE,0,3140,200,0,"ConsensusLogLL",-22007.6241551651,"sim--1684653628.msf",3397002,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"68","ANNEALINGEvolGTR",TRUE,0,3140,200,0,"BestSampledLogLL",-21951.090300017,"sim--1684653628.msf",3397002,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"69","ANNEALINGEvolGTR",TRUE,0,3140,200,0,"PartitionMetric",0,"sim--1684653628.msf",3397002,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"70","ANNEALINGEvolGTR",TRUE,0,3140,200,0,"RobinsonFouldsMetric",0.274028792394945,"sim--1684653628.msf",3397002,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"71","ANNEALINGEvolGTR",TRUE,0,3140,200,0,"KuhnerFelsenstein",0.00461022458327072,"sim--1684653628.msf",3397002,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"72","SSEvolGTR",NA,NA,NA,628000,0,NA,NA,"sim--1684653628.msf",3291000,11,0.9999,2000,15,308,10,"200 100000 200 100000 200 100000"
"73","ANNEALINGEvolK2P",TRUE,0,2649,200,0,"ConsensusLogLL",-20347.4625378241,"sim--1179998511.msf",2786564,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"74","ANNEALINGEvolK2P",TRUE,0,2649,200,0,"BestSampledLogLL",-20131.7522821536,"sim--1179998511.msf",2786564,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"75","ANNEALINGEvolK2P",TRUE,0,2649,200,0,"PartitionMetric",2,"sim--1179998511.msf",2786564,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"76","ANNEALINGEvolK2P",TRUE,0,2649,200,0,"RobinsonFouldsMetric",0.330696449804638,"sim--1179998511.msf",2786564,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"77","ANNEALINGEvolK2P",TRUE,0,2649,200,0,"KuhnerFelsenstein",0.0078212137481362,"sim--1179998511.msf",2786564,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"78","SSEvolK2P",NA,NA,NA,529800,0,NA,NA,"sim--1179998511.msf",2554432,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"79","ANNEALINGJC",TRUE,0,2535,200,0,"ConsensusLogLL",-20123.2655851313,"sim--1179998511.msf",1190402,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"80","ANNEALINGJC",TRUE,0,2535,200,0,"BestSampledLogLL",-20130.3520424716,"sim--1179998511.msf",1190402,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"81","ANNEALINGJC",TRUE,0,2535,200,0,"PartitionMetric",2,"sim--1179998511.msf",1190402,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"82","ANNEALINGJC",TRUE,0,2535,200,0,"RobinsonFouldsMetric",0.343606449804638,"sim--1179998511.msf",1190402,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"83","ANNEALINGJC",TRUE,0,2535,200,0,"KuhnerFelsenstein",0.00814461236019594,"sim--1179998511.msf",1190402,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"84","SSJC",NA,NA,NA,507000,0,NA,NA,"sim--1179998511.msf",1227360,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"85","ANNEALINGEvolGTR",TRUE,0,2976,200,0,"ConsensusLogLL",-20201.2941606124,"sim--1179998511.msf",3284242,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"86","ANNEALINGEvolGTR",TRUE,0,2976,200,0,"BestSampledLogLL",-20140.9811502972,"sim--1179998511.msf",3284242,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"87","ANNEALINGEvolGTR",TRUE,0,2976,200,0,"PartitionMetric",2,"sim--1179998511.msf",3284242,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"88","ANNEALINGEvolGTR",TRUE,0,2976,200,0,"RobinsonFouldsMetric",0.360659750363074,"sim--1179998511.msf",3284242,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"89","ANNEALINGEvolGTR",TRUE,0,2976,200,0,"KuhnerFelsenstein",0.010689198882245,"sim--1179998511.msf",3284242,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"90","SSEvolGTR",NA,NA,NA,595200,0,NA,NA,"sim--1179998511.msf",3198347,11,0.9999,2000,15,330,10,"200 100000 200 100000 200 100000"
"91","ANNEALINGEvolK2P",TRUE,0,2602,200,0,"ConsensusLogLL",-20691.3067765546,"sim--1917442838.msf",2670877,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"92","ANNEALINGEvolK2P",TRUE,0,2602,200,0,"BestSampledLogLL",-20457.9294716194,"sim--1917442838.msf",2670877,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"93","ANNEALINGEvolK2P",TRUE,0,2602,200,0,"PartitionMetric",0,"sim--1917442838.msf",2670877,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"94","ANNEALINGEvolK2P",TRUE,0,2602,200,0,"RobinsonFouldsMetric",0.280295832782719,"sim--1917442838.msf",2670877,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"95","ANNEALINGEvolK2P",TRUE,0,2602,200,0,"KuhnerFelsenstein",0.00546316470927199,"sim--1917442838.msf",2670877,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"96","SSEvolK2P",NA,NA,NA,520400,0,NA,NA,"sim--1917442838.msf",2437975,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"97","ANNEALINGJC",TRUE,0,2529,200,0,"ConsensusLogLL",-20449.3175910649,"sim--1917442838.msf",1338107,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"98","ANNEALINGJC",TRUE,0,2529,200,0,"BestSampledLogLL",-20457.8336078529,"sim--1917442838.msf",1338107,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"99","ANNEALINGJC",TRUE,0,2529,200,0,"PartitionMetric",0,"sim--1917442838.msf",1338107,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"100","ANNEALINGJC",TRUE,0,2529,200,0,"RobinsonFouldsMetric",0.24522816154728,"sim--1917442838.msf",1338107,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"101","ANNEALINGJC",TRUE,0,2529,200,0,"KuhnerFelsenstein",0.00622983007749992,"sim--1917442838.msf",1338107,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"102","SSJC",NA,NA,NA,505800,0,NA,NA,"sim--1917442838.msf",1256474,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"103","ANNEALINGEvolGTR",TRUE,0,3022,200,0,"ConsensusLogLL",-20660.2472904703,"sim--1917442838.msf",12095042,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"104","ANNEALINGEvolGTR",TRUE,0,3022,200,0,"BestSampledLogLL",-20428.9763264869,"sim--1917442838.msf",12095042,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"105","ANNEALINGEvolGTR",TRUE,0,3022,200,0,"PartitionMetric",0,"sim--1917442838.msf",12095042,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"106","ANNEALINGEvolGTR",TRUE,0,3022,200,0,"RobinsonFouldsMetric",0.363144147076233,"sim--1917442838.msf",12095042,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"107","ANNEALINGEvolGTR",TRUE,0,3022,200,0,"KuhnerFelsenstein",0.00883560720898345,"sim--1917442838.msf",12095042,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"108","SSEvolGTR",NA,NA,NA,604400,0,NA,NA,"sim--1917442838.msf",14466023,11,0.9999,2000,15,336,10,"200 100000 200 100000 200 100000"
"109","ANNEALINGEvolK2P",TRUE,0,2567,200,0,"ConsensusLogLL",-19352.122156007,"sim--1037831270.msf",2963795,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"110","ANNEALINGEvolK2P",TRUE,0,2567,200,0,"BestSampledLogLL",-19258.4225152237,"sim--1037831270.msf",2963795,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"111","ANNEALINGEvolK2P",TRUE,0,2567,200,0,"PartitionMetric",0,"sim--1037831270.msf",2963795,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"112","ANNEALINGEvolK2P",TRUE,0,2567,200,0,"RobinsonFouldsMetric",0.211384122669209,"sim--1037831270.msf",2963795,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"113","ANNEALINGEvolK2P",TRUE,0,2567,200,0,"KuhnerFelsenstein",0.00337603677617983,"sim--1037831270.msf",2963795,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"114","SSEvolK2P",NA,NA,NA,513400,0,NA,NA,"sim--1037831270.msf",2347957,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"115","ANNEALINGJC",TRUE,0,2479,200,0,"ConsensusLogLL",-19258.7635480079,"sim--1037831270.msf",1178334,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"116","ANNEALINGJC",TRUE,0,2479,200,0,"BestSampledLogLL",-19268.1860531155,"sim--1037831270.msf",1178334,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"117","ANNEALINGJC",TRUE,0,2479,200,0,"PartitionMetric",0,"sim--1037831270.msf",1178334,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"118","ANNEALINGJC",TRUE,0,2479,200,0,"RobinsonFouldsMetric",0.203947044733026,"sim--1037831270.msf",1178334,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"119","ANNEALINGJC",TRUE,0,2479,200,0,"KuhnerFelsenstein",0.00379218786079688,"sim--1037831270.msf",1178334,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"120","SSJC",NA,NA,NA,495800,0,NA,NA,"sim--1037831270.msf",1166482,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"121","ANNEALINGEvolGTR",TRUE,0,2920,200,0,"ConsensusLogLL",-19440.2469112599,"sim--1037831270.msf",3277121,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"122","ANNEALINGEvolGTR",TRUE,0,2920,200,0,"BestSampledLogLL",-19269.6550072747,"sim--1037831270.msf",3277121,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"123","ANNEALINGEvolGTR",TRUE,0,2920,200,0,"PartitionMetric",0,"sim--1037831270.msf",3277121,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"124","ANNEALINGEvolGTR",TRUE,0,2920,200,0,"RobinsonFouldsMetric",0.268541793772192,"sim--1037831270.msf",3277121,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"125","ANNEALINGEvolGTR",TRUE,0,2920,200,0,"KuhnerFelsenstein",0.00743412803071138,"sim--1037831270.msf",3277121,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"126","SSEvolGTR",NA,NA,NA,584000,0,NA,NA,"sim--1037831270.msf",3005365,11,0.9999,2000,15,304,10,"200 100000 200 100000 200 100000"
"127","ANNEALINGEvolK2P",TRUE,0,2804,200,0,"ConsensusLogLL",-21567.3461078755,"sim--1826820869.msf",2828357,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"128","ANNEALINGEvolK2P",TRUE,0,2804,200,0,"BestSampledLogLL",-21401.6696238467,"sim--1826820869.msf",2828357,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"129","ANNEALINGEvolK2P",TRUE,0,2804,200,0,"PartitionMetric",0,"sim--1826820869.msf",2828357,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"130","ANNEALINGEvolK2P",TRUE,0,2804,200,0,"RobinsonFouldsMetric",0.188838635017704,"sim--1826820869.msf",2828357,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"131","ANNEALINGEvolK2P",TRUE,0,2804,200,0,"KuhnerFelsenstein",0.00376406179639302,"sim--1826820869.msf",2828357,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"132","SSEvolK2P",NA,NA,NA,560800,0,NA,NA,"sim--1826820869.msf",2701483,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"133","ANNEALINGJC",TRUE,0,2641,200,0,"ConsensusLogLL",-21396.9948406858,"sim--1826820869.msf",1216207,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"134","ANNEALINGJC",TRUE,0,2641,200,0,"BestSampledLogLL",-21405.3615905123,"sim--1826820869.msf",1216207,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"135","ANNEALINGJC",TRUE,0,2641,200,0,"PartitionMetric",0,"sim--1826820869.msf",1216207,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"136","ANNEALINGJC",TRUE,0,2641,200,0,"RobinsonFouldsMetric",0.189531266967113,"sim--1826820869.msf",1216207,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"137","ANNEALINGJC",TRUE,0,2641,200,0,"KuhnerFelsenstein",0.00396410041064798,"sim--1826820869.msf",1216207,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"138","SSJC",NA,NA,NA,528200,0,NA,NA,"sim--1826820869.msf",1218458,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"139","ANNEALINGEvolGTR",TRUE,0,3200,200,0,"ConsensusLogLL",-21494.4781655713,"sim--1826820869.msf",3422082,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"140","ANNEALINGEvolGTR",TRUE,0,3200,200,0,"BestSampledLogLL",-21405.4830795542,"sim--1826820869.msf",3422082,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"141","ANNEALINGEvolGTR",TRUE,0,3200,200,0,"PartitionMetric",0,"sim--1826820869.msf",3422082,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"142","ANNEALINGEvolGTR",TRUE,0,3200,200,0,"RobinsonFouldsMetric",0.323648887123064,"sim--1826820869.msf",3422082,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"143","ANNEALINGEvolGTR",TRUE,0,3200,200,0,"KuhnerFelsenstein",0.00958212856493388,"sim--1826820869.msf",3422082,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"144","SSEvolGTR",NA,NA,NA,640000,0,NA,NA,"sim--1826820869.msf",13878845,11,0.9999,2000,15,334,10,"200 100000 200 100000 200 100000"
"145","ANNEALINGEvolK2P",TRUE,0,2605,200,0,"ConsensusLogLL",-18249.9814184075,"sim--2008064807.msf",2856549,11,0.9999,2000,15,314,10,"200 100000 200 100000 200 100000"
