"","#Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"22","ANNEALINGEvolK2P",TRUE,0,3835,1000,0,"RobinsonFouldsMetric",0.471470010757574,"sim--968354913.msf",2240820,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"23","ANNEALINGEvolK2P",TRUE,0,3835,1000,0,"KuhnerFelsenstein",0.0189160826763229,"sim--968354913.msf",2240820,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"24","SSEvolK2P",NA,NA,NA,3835000,0,NA,NA,"sim--968354913.msf",2021957,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"25","ANNEALINGJC",TRUE,0,3724,1000,0,"ConsensusLogLL",-723.735820863479,"sim--968354913.msf",1330913,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"26","ANNEALINGJC",TRUE,0,3724,1000,0,"BestSampledLogLL",-724.614211158123,"sim--968354913.msf",1330913,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"27","ANNEALINGJC",TRUE,0,3724,1000,0,"PartitionMetric",4,"sim--968354913.msf",1330913,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"28","ANNEALINGJC",TRUE,0,3724,1000,0,"RobinsonFouldsMetric",0.462790010757574,"sim--968354913.msf",1330913,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"29","ANNEALINGJC",TRUE,0,3724,1000,0,"KuhnerFelsenstein",0.0187043329360161,"sim--968354913.msf",1330913,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"30","SSJC",NA,NA,NA,3724000,0,NA,NA,"sim--968354913.msf",1234073,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"31","ANNEALINGEvolGTR",TRUE,0,5411,1000,0,"ConsensusLogLL",-728.852599142607,"sim--968354913.msf",4680369,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"32","ANNEALINGEvolGTR",TRUE,0,5411,1000,0,"BestSampledLogLL",-724.623593928935,"sim--968354913.msf",4680369,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"33","ANNEALINGEvolGTR",TRUE,0,5411,1000,0,"PartitionMetric",4,"sim--968354913.msf",4680369,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"34","ANNEALINGEvolGTR",TRUE,0,5411,1000,0,"RobinsonFouldsMetric",0.469370010757574,"sim--968354913.msf",4680369,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"35","ANNEALINGEvolGTR",TRUE,0,5411,1000,0,"KuhnerFelsenstein",0.0188322669215011,"sim--968354913.msf",4680369,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"36","SSEvolGTR",NA,NA,NA,5411000,0,NA,NA,"sim--968354913.msf",4186936,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"37","ANNEALINGEvolK2P",TRUE,0,3931,1000,0,"ConsensusLogLL",-733.694776691912,"sim--968354913.msf",2317946,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"38","ANNEALINGEvolK2P",TRUE,0,3931,1000,0,"BestSampledLogLL",-724.09940564665,"sim--968354913.msf",2317946,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"39","ANNEALINGEvolK2P",TRUE,0,3931,1000,0,"PartitionMetric",4,"sim--968354913.msf",2317946,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"40","ANNEALINGEvolK2P",TRUE,0,3931,1000,0,"RobinsonFouldsMetric",0.486490010757574,"sim--968354913.msf",2317946,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"41","ANNEALINGEvolK2P",TRUE,0,3931,1000,0,"KuhnerFelsenstein",0.01989224440248,"sim--968354913.msf",2317946,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"42","SSEvolK2P",NA,NA,NA,3931000,0,NA,NA,"sim--968354913.msf",2099127,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"43","ANNEALINGJC",TRUE,0,3728,1000,0,"ConsensusLogLL",-723.623045504282,"sim--968354913.msf",1358443,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"44","ANNEALINGJC",TRUE,0,3728,1000,0,"BestSampledLogLL",-724.633323454105,"sim--968354913.msf",1358443,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"45","ANNEALINGJC",TRUE,0,3728,1000,0,"PartitionMetric",4,"sim--968354913.msf",1358443,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"46","ANNEALINGJC",TRUE,0,3728,1000,0,"RobinsonFouldsMetric",0.460820010757574,"sim--968354913.msf",1358443,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"47","ANNEALINGJC",TRUE,0,3728,1000,0,"KuhnerFelsenstein",0.018386987100427,"sim--968354913.msf",1358443,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"48","SSJC",NA,NA,NA,3728000,0,NA,NA,"sim--968354913.msf",1258792,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"49","ANNEALINGEvolGTR",TRUE,0,5419,1000,0,"ConsensusLogLL",-728.957270909515,"sim--968354913.msf",4627927,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"50","ANNEALINGEvolGTR",TRUE,0,5419,1000,0,"BestSampledLogLL",-724.41927498071,"sim--968354913.msf",4627927,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"51","ANNEALINGEvolGTR",TRUE,0,5419,1000,0,"PartitionMetric",4,"sim--968354913.msf",4627927,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"52","ANNEALINGEvolGTR",TRUE,0,5419,1000,0,"RobinsonFouldsMetric",0.465130010757574,"sim--968354913.msf",4627927,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"53","ANNEALINGEvolGTR",TRUE,0,5419,1000,0,"KuhnerFelsenstein",0.0184730443253968,"sim--968354913.msf",4627927,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"54","SSEvolGTR",NA,NA,NA,5419000,0,NA,NA,"sim--968354913.msf",4150583,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"55","ANNEALINGEvolK2P",TRUE,0,3865,1000,0,"ConsensusLogLL",-733.360200764874,"sim--968354913.msf",2374689,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"56","ANNEALINGEvolK2P",TRUE,0,3865,1000,0,"BestSampledLogLL",-724.660943564264,"sim--968354913.msf",2374689,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"57","ANNEALINGEvolK2P",TRUE,0,3865,1000,0,"PartitionMetric",4,"sim--968354913.msf",2374689,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"58","ANNEALINGEvolK2P",TRUE,0,3865,1000,0,"RobinsonFouldsMetric",0.454710010757574,"sim--968354913.msf",2374689,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"59","ANNEALINGEvolK2P",TRUE,0,3865,1000,0,"KuhnerFelsenstein",0.0183024253801812,"sim--968354913.msf",2374689,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"60","SSEvolK2P",NA,NA,NA,3865000,0,NA,NA,"sim--968354913.msf",2101259,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"61","ANNEALINGJC",TRUE,0,3743,1000,0,"ConsensusLogLL",-723.510025698349,"sim--968354913.msf",1372551,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"62","ANNEALINGJC",TRUE,0,3743,1000,0,"BestSampledLogLL",-724.473798909748,"sim--968354913.msf",1372551,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"63","ANNEALINGJC",TRUE,0,3743,1000,0,"PartitionMetric",4,"sim--968354913.msf",1372551,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"64","ANNEALINGJC",TRUE,0,3743,1000,0,"RobinsonFouldsMetric",0.472420010757574,"sim--968354913.msf",1372551,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"65","ANNEALINGJC",TRUE,0,3743,1000,0,"KuhnerFelsenstein",0.019338232261513,"sim--968354913.msf",1372551,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"66","SSJC",NA,NA,NA,3743000,0,NA,NA,"sim--968354913.msf",1262171,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"67","ANNEALINGEvolGTR",TRUE,0,5393,1000,0,"ConsensusLogLL",-729.155044205426,"sim--968354913.msf",4697693,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"68","ANNEALINGEvolGTR",TRUE,0,5393,1000,0,"BestSampledLogLL",-724.031022372819,"sim--968354913.msf",4697693,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"69","ANNEALINGEvolGTR",TRUE,0,5393,1000,0,"PartitionMetric",4,"sim--968354913.msf",4697693,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"70","ANNEALINGEvolGTR",TRUE,0,5393,1000,0,"RobinsonFouldsMetric",0.479100010757574,"sim--968354913.msf",4697693,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"71","ANNEALINGEvolGTR",TRUE,0,5393,1000,0,"KuhnerFelsenstein",0.0191944164833249,"sim--968354913.msf",4697693,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"72","SSEvolGTR",NA,NA,NA,5393000,0,NA,NA,"sim--968354913.msf",4369535,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"73","ANNEALINGEvolK2P",TRUE,0,3854,1000,0,"ConsensusLogLL",-733.372159873174,"sim--968354913.msf",2370536,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"74","ANNEALINGEvolK2P",TRUE,0,3854,1000,0,"BestSampledLogLL",-723.675372702279,"sim--968354913.msf",2370536,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"75","ANNEALINGEvolK2P",TRUE,0,3854,1000,0,"PartitionMetric",4,"sim--968354913.msf",2370536,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"76","ANNEALINGEvolK2P",TRUE,0,3854,1000,0,"RobinsonFouldsMetric",0.466390010757574,"sim--968354913.msf",2370536,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"77","ANNEALINGEvolK2P",TRUE,0,3854,1000,0,"KuhnerFelsenstein",0.018425481264439,"sim--968354913.msf",2370536,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"78","SSEvolK2P",NA,NA,NA,3854000,0,NA,NA,"sim--968354913.msf",2093987,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"79","ANNEALINGJC",TRUE,0,3719,1000,0,"ConsensusLogLL",-723.808280543232,"sim--968354913.msf",1377398,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"80","ANNEALINGJC",TRUE,0,3719,1000,0,"BestSampledLogLL",-725.100104854571,"sim--968354913.msf",1377398,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"81","ANNEALINGJC",TRUE,0,3719,1000,0,"PartitionMetric",4,"sim--968354913.msf",1377398,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"82","ANNEALINGJC",TRUE,0,3719,1000,0,"RobinsonFouldsMetric",0.475290010757574,"sim--968354913.msf",1377398,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"83","ANNEALINGJC",TRUE,0,3719,1000,0,"KuhnerFelsenstein",0.0190805638741415,"sim--968354913.msf",1377398,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"84","SSJC",NA,NA,NA,3719000,0,NA,NA,"sim--968354913.msf",1256294,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"85","ANNEALINGEvolGTR",TRUE,0,5373,1000,0,"ConsensusLogLL",-729.151846937483,"sim--968354913.msf",4728973,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"86","ANNEALINGEvolGTR",TRUE,0,5373,1000,0,"BestSampledLogLL",-724.084105034362,"sim--968354913.msf",4728973,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"87","ANNEALINGEvolGTR",TRUE,0,5373,1000,0,"PartitionMetric",4,"sim--968354913.msf",4728973,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"88","ANNEALINGEvolGTR",TRUE,0,5373,1000,0,"RobinsonFouldsMetric",0.464920010757574,"sim--968354913.msf",4728973,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"89","ANNEALINGEvolGTR",TRUE,0,5373,1000,0,"KuhnerFelsenstein",0.0181890005627755,"sim--968354913.msf",4728973,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"90","SSEvolGTR",NA,NA,NA,5373000,0,NA,NA,"sim--968354913.msf",4396536,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"91","ANNEALINGEvolK2P",TRUE,0,3936,1000,0,"ConsensusLogLL",-733.358423813386,"sim--968354913.msf",2298333,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"92","ANNEALINGEvolK2P",TRUE,0,3936,1000,0,"BestSampledLogLL",-723.987061851184,"sim--968354913.msf",2298333,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"93","ANNEALINGEvolK2P",TRUE,0,3936,1000,0,"PartitionMetric",4,"sim--968354913.msf",2298333,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"94","ANNEALINGEvolK2P",TRUE,0,3936,1000,0,"RobinsonFouldsMetric",0.481590010757574,"sim--968354913.msf",2298333,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"95","ANNEALINGEvolK2P",TRUE,0,3936,1000,0,"KuhnerFelsenstein",0.0192956985877752,"sim--968354913.msf",2298333,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"96","SSEvolK2P",NA,NA,NA,3936000,0,NA,NA,"sim--968354913.msf",2098980,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"97","ANNEALINGJC",TRUE,0,3760,1000,0,"ConsensusLogLL",-723.544935620766,"sim--968354913.msf",1342032,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"98","ANNEALINGJC",TRUE,0,3760,1000,0,"BestSampledLogLL",-723.698231853299,"sim--968354913.msf",1342032,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"99","ANNEALINGJC",TRUE,0,3760,1000,0,"PartitionMetric",4,"sim--968354913.msf",1342032,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"100","ANNEALINGJC",TRUE,0,3760,1000,0,"RobinsonFouldsMetric",0.474886884407052,"sim--968354913.msf",1342032,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"101","ANNEALINGJC",TRUE,0,3760,1000,0,"KuhnerFelsenstein",0.0196659082411199,"sim--968354913.msf",1342032,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"102","SSJC",NA,NA,NA,3760000,0,NA,NA,"sim--968354913.msf",1265159,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"103","ANNEALINGEvolGTR",TRUE,0,5365,1000,0,"ConsensusLogLL",-729.083638877042,"sim--968354913.msf",4726182,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"104","ANNEALINGEvolGTR",TRUE,0,5365,1000,0,"BestSampledLogLL",-725.677508676247,"sim--968354913.msf",4726182,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"105","ANNEALINGEvolGTR",TRUE,0,5365,1000,0,"PartitionMetric",4,"sim--968354913.msf",4726182,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"106","ANNEALINGEvolGTR",TRUE,0,5365,1000,0,"RobinsonFouldsMetric",0.468855724886312,"sim--968354913.msf",4726182,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"107","ANNEALINGEvolGTR",TRUE,0,5365,1000,0,"KuhnerFelsenstein",0.0190415265135019,"sim--968354913.msf",4726182,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"108","SSEvolGTR",NA,NA,NA,5365000,0,NA,NA,"sim--968354913.msf",4053524,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"109","ANNEALINGEvolK2P",TRUE,0,3813,1000,0,"ConsensusLogLL",-733.462424277784,"sim--968354913.msf",2331087,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"110","ANNEALINGEvolK2P",TRUE,0,3813,1000,0,"BestSampledLogLL",-723.498264312548,"sim--968354913.msf",2331087,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"111","ANNEALINGEvolK2P",TRUE,0,3813,1000,0,"PartitionMetric",4,"sim--968354913.msf",2331087,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"112","ANNEALINGEvolK2P",TRUE,0,3813,1000,0,"RobinsonFouldsMetric",0.477760010757574,"sim--968354913.msf",2331087,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"113","ANNEALINGEvolK2P",TRUE,0,3813,1000,0,"KuhnerFelsenstein",0.0194729170507378,"sim--968354913.msf",2331087,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"114","SSEvolK2P",NA,NA,NA,3813000,0,NA,NA,"sim--968354913.msf",2053592,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"115","ANNEALINGJC",TRUE,0,3718,1000,0,"ConsensusLogLL",-723.768086562436,"sim--968354913.msf",1356248,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"116","ANNEALINGJC",TRUE,0,3718,1000,0,"BestSampledLogLL",-725.151268408276,"sim--968354913.msf",1356248,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"117","ANNEALINGJC",TRUE,0,3718,1000,0,"PartitionMetric",4,"sim--968354913.msf",1356248,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"118","ANNEALINGJC",TRUE,0,3718,1000,0,"RobinsonFouldsMetric",0.487400010757574,"sim--968354913.msf",1356248,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"119","ANNEALINGJC",TRUE,0,3718,1000,0,"KuhnerFelsenstein",0.0196547449911595,"sim--968354913.msf",1356248,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"120","SSJC",NA,NA,NA,3718000,0,NA,NA,"sim--968354913.msf",1233489,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"121","ANNEALINGEvolGTR",TRUE,0,5421,1000,0,"ConsensusLogLL",-729.085813312763,"sim--968354913.msf",4780620,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"122","ANNEALINGEvolGTR",TRUE,0,5421,1000,0,"BestSampledLogLL",-725.40952062523,"sim--968354913.msf",4780620,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"123","ANNEALINGEvolGTR",TRUE,0,5421,1000,0,"PartitionMetric",4,"sim--968354913.msf",4780620,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"124","ANNEALINGEvolGTR",TRUE,0,5421,1000,0,"RobinsonFouldsMetric",0.462220010757574,"sim--968354913.msf",4780620,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"125","ANNEALINGEvolGTR",TRUE,0,5421,1000,0,"KuhnerFelsenstein",0.0180397433322331,"sim--968354913.msf",4780620,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"126","SSEvolGTR",NA,NA,NA,5421000,0,NA,NA,"sim--968354913.msf",4449933,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"127","ANNEALINGEvolK2P",TRUE,0,3972,1000,0,"ConsensusLogLL",-733.319737236887,"sim--968354913.msf",2413661,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"128","ANNEALINGEvolK2P",TRUE,0,3972,1000,0,"BestSampledLogLL",-723.838742644472,"sim--968354913.msf",2413661,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"129","ANNEALINGEvolK2P",TRUE,0,3972,1000,0,"PartitionMetric",4,"sim--968354913.msf",2413661,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"130","ANNEALINGEvolK2P",TRUE,0,3972,1000,0,"RobinsonFouldsMetric",0.475070010757574,"sim--968354913.msf",2413661,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"131","ANNEALINGEvolK2P",TRUE,0,3972,1000,0,"KuhnerFelsenstein",0.0189435799183125,"sim--968354913.msf",2413661,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"132","SSEvolK2P",NA,NA,NA,3972000,0,NA,NA,"sim--968354913.msf",2149275,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"133","ANNEALINGJC",TRUE,0,3745,1000,0,"ConsensusLogLL",-723.551246147436,"sim--968354913.msf",1384186,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"134","ANNEALINGJC",TRUE,0,3745,1000,0,"BestSampledLogLL",-724.399910438282,"sim--968354913.msf",1384186,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"135","ANNEALINGJC",TRUE,0,3745,1000,0,"PartitionMetric",4,"sim--968354913.msf",1384186,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"136","ANNEALINGJC",TRUE,0,3745,1000,0,"RobinsonFouldsMetric",0.482230010757574,"sim--968354913.msf",1384186,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"137","ANNEALINGJC",TRUE,0,3745,1000,0,"KuhnerFelsenstein",0.0205648491606779,"sim--968354913.msf",1384186,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"138","SSJC",NA,NA,NA,3745000,0,NA,NA,"sim--968354913.msf",1278357,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"139","ANNEALINGEvolGTR",TRUE,0,5411,1000,0,"ConsensusLogLL",-729.198497467745,"sim--968354913.msf",4757034,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"140","ANNEALINGEvolGTR",TRUE,0,5411,1000,0,"BestSampledLogLL",-725.404638698547,"sim--968354913.msf",4757034,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"141","ANNEALINGEvolGTR",TRUE,0,5411,1000,0,"PartitionMetric",4,"sim--968354913.msf",4757034,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
