"","#Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"51","ANNEALINGEvolGTR",TRUE,0,683,500,0,"PartitionMetric",2,"sim--1814680554.msf",806902,11,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"52","ANNEALINGEvolGTR",TRUE,0,683,500,0,"RobinsonFouldsMetric",0.140140084700791,"sim--1814680554.msf",806902,11,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"53","ANNEALINGEvolGTR",TRUE,0,683,500,0,"KuhnerFelsenstein",0.00200890096781115,"sim--1814680554.msf",806902,11,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"54","SSEvolGTR",NA,NA,NA,341500,0,NA,NA,"sim--1814680554.msf",718947,11,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"55","ANNEALINGEvolK2P",TRUE,0,612,500,0,"ConsensusLogLL",-7031.84110670489,"sim--1814680554.msf",714541,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"56","ANNEALINGEvolK2P",TRUE,0,612,500,0,"BestSampledLogLL",-6962.8278500516,"sim--1814680554.msf",714541,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"57","ANNEALINGEvolK2P",TRUE,0,612,500,0,"PartitionMetric",2,"sim--1814680554.msf",714541,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"58","ANNEALINGEvolK2P",TRUE,0,612,500,0,"RobinsonFouldsMetric",0.141937508461542,"sim--1814680554.msf",714541,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"59","ANNEALINGEvolK2P",TRUE,0,612,500,0,"KuhnerFelsenstein",0.00260004226297291,"sim--1814680554.msf",714541,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"60","SSEvolK2P",NA,NA,NA,306000,0,NA,NA,"sim--1814680554.msf",582707,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"61","ANNEALINGJC",TRUE,0,577,500,0,"ConsensusLogLL",-6959.95231087047,"sim--1814680554.msf",263787,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"62","ANNEALINGJC",TRUE,0,577,500,0,"BestSampledLogLL",-6960.97023150548,"sim--1814680554.msf",263787,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"63","ANNEALINGJC",TRUE,0,577,500,0,"PartitionMetric",2,"sim--1814680554.msf",263787,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"64","ANNEALINGJC",TRUE,0,577,500,0,"RobinsonFouldsMetric",0.151226428714658,"sim--1814680554.msf",263787,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"65","ANNEALINGJC",TRUE,0,577,500,0,"KuhnerFelsenstein",0.00339115703222485,"sim--1814680554.msf",263787,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"66","SSJC",NA,NA,NA,288500,0,NA,NA,"sim--1814680554.msf",275235,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"67","ANNEALINGEvolGTR",TRUE,0,689,500,0,"ConsensusLogLL",-7013.32636004013,"sim--1814680554.msf",816704,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"68","ANNEALINGEvolGTR",TRUE,0,689,500,0,"BestSampledLogLL",-6972.7439481105,"sim--1814680554.msf",816704,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"69","ANNEALINGEvolGTR",TRUE,0,689,500,0,"PartitionMetric",2,"sim--1814680554.msf",816704,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"70","ANNEALINGEvolGTR",TRUE,0,689,500,0,"RobinsonFouldsMetric",0.114623415772811,"sim--1814680554.msf",816704,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"71","ANNEALINGEvolGTR",TRUE,0,689,500,0,"KuhnerFelsenstein",0.00241701384326876,"sim--1814680554.msf",816704,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"72","SSEvolGTR",NA,NA,NA,344500,0,NA,NA,"sim--1814680554.msf",735939,22,0.999,1000,10,301,10,"500 100000 500 100000 500 100000"
"73","ANNEALINGEvolK2P",TRUE,0,624,500,0,"ConsensusLogLL",-7826.13875106536,"sim--1037831270.msf",727063,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"74","ANNEALINGEvolK2P",TRUE,0,624,500,0,"BestSampledLogLL",-7756.73150894286,"sim--1037831270.msf",727063,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"75","ANNEALINGEvolK2P",TRUE,0,624,500,0,"PartitionMetric",0,"sim--1037831270.msf",727063,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"76","ANNEALINGEvolK2P",TRUE,0,624,500,0,"RobinsonFouldsMetric",0.325474820076759,"sim--1037831270.msf",727063,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"77","ANNEALINGEvolK2P",TRUE,0,624,500,0,"KuhnerFelsenstein",0.0112402304415643,"sim--1037831270.msf",727063,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"78","SSEvolK2P",NA,NA,NA,312000,0,NA,NA,"sim--1037831270.msf",596205,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"79","ANNEALINGJC",TRUE,0,593,500,0,"ConsensusLogLL",-7755.23516302843,"sim--1037831270.msf",276922,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"80","ANNEALINGJC",TRUE,0,593,500,0,"BestSampledLogLL",-7756.68555398441,"sim--1037831270.msf",276922,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"81","ANNEALINGJC",TRUE,0,593,500,0,"PartitionMetric",0,"sim--1037831270.msf",276922,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"82","ANNEALINGJC",TRUE,0,593,500,0,"RobinsonFouldsMetric",0.316304498788018,"sim--1037831270.msf",276922,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"83","ANNEALINGJC",TRUE,0,593,500,0,"KuhnerFelsenstein",0.00976157372885303,"sim--1037831270.msf",276922,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"84","SSJC",NA,NA,NA,296500,0,NA,NA,"sim--1037831270.msf",275813,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"85","ANNEALINGEvolGTR",TRUE,0,721,500,0,"ConsensusLogLL",-7798.23040673979,"sim--1037831270.msf",860310,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"86","ANNEALINGEvolGTR",TRUE,0,721,500,0,"BestSampledLogLL",-7762.54556498447,"sim--1037831270.msf",860310,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"87","ANNEALINGEvolGTR",TRUE,0,721,500,0,"PartitionMetric",0,"sim--1037831270.msf",860310,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"88","ANNEALINGEvolGTR",TRUE,0,721,500,0,"RobinsonFouldsMetric",0.28406278399476,"sim--1037831270.msf",860310,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"89","ANNEALINGEvolGTR",TRUE,0,721,500,0,"KuhnerFelsenstein",0.011805393931415,"sim--1037831270.msf",860310,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"90","SSEvolGTR",NA,NA,NA,360500,0,NA,NA,"sim--1037831270.msf",778369,22,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"91","ANNEALINGEvolK2P",TRUE,0,638,500,0,"ConsensusLogLL",-7827.17543952471,"sim--1037831270.msf",743829,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"92","ANNEALINGEvolK2P",TRUE,0,638,500,0,"BestSampledLogLL",-7759.66466999315,"sim--1037831270.msf",743829,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"93","ANNEALINGEvolK2P",TRUE,0,638,500,0,"PartitionMetric",0,"sim--1037831270.msf",743829,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"94","ANNEALINGEvolK2P",TRUE,0,638,500,0,"RobinsonFouldsMetric",0.302226534870017,"sim--1037831270.msf",743829,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"95","ANNEALINGEvolK2P",TRUE,0,638,500,0,"KuhnerFelsenstein",0.00927279911022941,"sim--1037831270.msf",743829,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"96","SSEvolK2P",NA,NA,NA,319000,0,NA,NA,"sim--1037831270.msf",612910,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"97","ANNEALINGJC",TRUE,0,586,500,0,"ConsensusLogLL",-7754.76991152168,"sim--1037831270.msf",266642,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"98","ANNEALINGJC",TRUE,0,586,500,0,"BestSampledLogLL",-7759.98359345185,"sim--1037831270.msf",266642,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"99","ANNEALINGJC",TRUE,0,586,500,0,"PartitionMetric",0,"sim--1037831270.msf",266642,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"100","ANNEALINGJC",TRUE,0,586,500,0,"RobinsonFouldsMetric",0.28408278399476,"sim--1037831270.msf",266642,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"101","ANNEALINGJC",TRUE,0,586,500,0,"KuhnerFelsenstein",0.00777334568175941,"sim--1037831270.msf",266642,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"102","SSJC",NA,NA,NA,293000,0,NA,NA,"sim--1037831270.msf",272400,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"103","ANNEALINGEvolGTR",TRUE,0,726,500,0,"ConsensusLogLL",-7793.52257638115,"sim--1037831270.msf",866128,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"104","ANNEALINGEvolGTR",TRUE,0,726,500,0,"BestSampledLogLL",-7759.39322658485,"sim--1037831270.msf",866128,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"105","ANNEALINGEvolGTR",TRUE,0,726,500,0,"PartitionMetric",2,"sim--1037831270.msf",866128,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"106","ANNEALINGEvolGTR",TRUE,0,726,500,0,"RobinsonFouldsMetric",0.404855106073449,"sim--1037831270.msf",866128,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"107","ANNEALINGEvolGTR",TRUE,0,726,500,0,"KuhnerFelsenstein",0.0150878897121486,"sim--1037831270.msf",866128,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"108","SSEvolGTR",NA,NA,NA,363000,0,NA,NA,"sim--1037831270.msf",792215,33,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"109","ANNEALINGEvolK2P",TRUE,0,630,500,0,"ConsensusLogLL",-7825.73969706742,"sim--1037831270.msf",720771,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"110","ANNEALINGEvolK2P",TRUE,0,630,500,0,"BestSampledLogLL",-7758.87449469623,"sim--1037831270.msf",720771,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"111","ANNEALINGEvolK2P",TRUE,0,630,500,0,"PartitionMetric",0,"sim--1037831270.msf",720771,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"112","ANNEALINGEvolK2P",TRUE,0,630,500,0,"RobinsonFouldsMetric",0.31941278399476,"sim--1037831270.msf",720771,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"113","ANNEALINGEvolK2P",TRUE,0,630,500,0,"KuhnerFelsenstein",0.00857830863418646,"sim--1037831270.msf",720771,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"114","SSEvolK2P",NA,NA,NA,315000,0,NA,NA,"sim--1037831270.msf",593114,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"115","ANNEALINGJC",TRUE,0,591,500,0,"ConsensusLogLL",-7755.0110936688,"sim--1037831270.msf",264354,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"116","ANNEALINGJC",TRUE,0,591,500,0,"BestSampledLogLL",-7758.14600079245,"sim--1037831270.msf",264354,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"117","ANNEALINGJC",TRUE,0,591,500,0,"PartitionMetric",0,"sim--1037831270.msf",264354,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"118","ANNEALINGJC",TRUE,0,591,500,0,"RobinsonFouldsMetric",0.340686534870017,"sim--1037831270.msf",264354,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"119","ANNEALINGJC",TRUE,0,591,500,0,"KuhnerFelsenstein",0.011649940870607,"sim--1037831270.msf",264354,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"120","SSJC",NA,NA,NA,295500,0,NA,NA,"sim--1037831270.msf",257658,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"121","ANNEALINGEvolGTR",TRUE,0,703,500,0,"ConsensusLogLL",-7795.10040613313,"sim--1037831270.msf",855395,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"122","ANNEALINGEvolGTR",TRUE,0,703,500,0,"BestSampledLogLL",-7763.70184579106,"sim--1037831270.msf",855395,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"123","ANNEALINGEvolGTR",TRUE,0,703,500,0,"PartitionMetric",2,"sim--1037831270.msf",855395,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"124","ANNEALINGEvolGTR",TRUE,0,703,500,0,"RobinsonFouldsMetric",0.272692366837427,"sim--1037831270.msf",855395,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"125","ANNEALINGEvolGTR",TRUE,0,703,500,0,"KuhnerFelsenstein",0.00758344888204127,"sim--1037831270.msf",855395,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"126","SSEvolGTR",NA,NA,NA,351500,0,NA,NA,"sim--1037831270.msf",770893,11,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"127","ANNEALINGEvolK2P",TRUE,0,630,500,0,"ConsensusLogLL",-7827.14623942691,"sim--1037831270.msf",716776,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"128","ANNEALINGEvolK2P",TRUE,0,630,500,0,"BestSampledLogLL",-7758.95350720636,"sim--1037831270.msf",716776,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"129","ANNEALINGEvolK2P",TRUE,0,630,500,0,"PartitionMetric",0,"sim--1037831270.msf",716776,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"130","ANNEALINGEvolK2P",TRUE,0,630,500,0,"RobinsonFouldsMetric",0.316859091592561,"sim--1037831270.msf",716776,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"131","ANNEALINGEvolK2P",TRUE,0,630,500,0,"KuhnerFelsenstein",0.00988640750720766,"sim--1037831270.msf",716776,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"132","SSEvolK2P",NA,NA,NA,315000,0,NA,NA,"sim--1037831270.msf",610591,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"133","ANNEALINGJC",TRUE,0,575,500,0,"ConsensusLogLL",-7756.02818876748,"sim--1037831270.msf",269647,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"134","ANNEALINGJC",TRUE,0,575,500,0,"BestSampledLogLL",-7757.44048587936,"sim--1037831270.msf",269647,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"135","ANNEALINGJC",TRUE,0,575,500,0,"PartitionMetric",0,"sim--1037831270.msf",269647,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"136","ANNEALINGJC",TRUE,0,575,500,0,"RobinsonFouldsMetric",0.31091229204312,"sim--1037831270.msf",269647,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"137","ANNEALINGJC",TRUE,0,575,500,0,"KuhnerFelsenstein",0.00907077436726377,"sim--1037831270.msf",269647,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"138","SSJC",NA,NA,NA,287500,0,NA,NA,"sim--1037831270.msf",296767,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"139","ANNEALINGEvolGTR",TRUE,0,712,500,0,"ConsensusLogLL",-7797.08810309563,"sim--1037831270.msf",834910,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"140","ANNEALINGEvolGTR",TRUE,0,712,500,0,"BestSampledLogLL",-7764.22899373675,"sim--1037831270.msf",834910,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"141","ANNEALINGEvolGTR",TRUE,0,712,500,0,"PartitionMetric",2,"sim--1037831270.msf",834910,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"142","ANNEALINGEvolGTR",TRUE,0,712,500,0,"RobinsonFouldsMetric",0.338866571714866,"sim--1037831270.msf",834910,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"143","ANNEALINGEvolGTR",TRUE,0,712,500,0,"KuhnerFelsenstein",0.0122601575407794,"sim--1037831270.msf",834910,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"144","SSEvolGTR",NA,NA,NA,356000,0,NA,NA,"sim--1037831270.msf",790541,44,0.999,1000,10,304,10,"500 100000 500 100000 500 100000"
"145","ANNEALINGEvolK2P",TRUE,0,627,500,0,"ConsensusLogLL",-7542.49258694394,"sim--947209301.msf",716939,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"146","ANNEALINGEvolK2P",TRUE,0,627,500,0,"BestSampledLogLL",-7487.38578382943,"sim--947209301.msf",716939,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"147","ANNEALINGEvolK2P",TRUE,0,627,500,0,"PartitionMetric",0,"sim--947209301.msf",716939,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"148","ANNEALINGEvolK2P",TRUE,0,627,500,0,"RobinsonFouldsMetric",0.198136007450884,"sim--947209301.msf",716939,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
"149","ANNEALINGEvolK2P",TRUE,0,627,500,0,"KuhnerFelsenstein",0.00386812852577234,"sim--947209301.msf",716939,22,0.999,1000,10,302,10,"500 100000 500 100000 500 100000"
