"X.Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time"
"ANNEALING","true",0,12123,300,9,"PartitionMetric",0,"sim-1121221206.msf",4055897
"ANNEALING","true",0,12123,300,9,"RobinsonFouldsMetric",0.345360519636761,"sim-1121221206.msf",4055897
"ANNEALING","true",0,12123,300,9,"KuhnerFelsenstein",0.0040714090978947,"sim-1121221206.msf",4055897
"ANNEALING","false",0,12123,300,9,"ConsensusLogLL",-28045.0969874216,"sim-1121221206.msf",4034138
"ANNEALING","false",0,12123,300,9,"BestSampledLogLL",-28063.4679753149,"sim-1121221206.msf",4034138
"ANNEALING","false",0,12123,300,9,"PartitionMetric",0,"sim-1121221206.msf",4034138
"ANNEALING","false",0,12123,300,9,"RobinsonFouldsMetric",0.373560220445878,"sim-1121221206.msf",4034138
"ANNEALING","false",0,12123,300,9,"KuhnerFelsenstein",0.00559234108161105,"sim-1121221206.msf",4034138
"ANNEALING","true",0,12170,300,10,"ConsensusLogLL",-28045.465278285,"sim-1121221206.msf",4066783
"ANNEALING","true",0,12170,300,10,"BestSampledLogLL",-28058.7756750052,"sim-1121221206.msf",4066783
"ANNEALING","true",0,12170,300,10,"PartitionMetric",0,"sim-1121221206.msf",4066783
"ANNEALING","true",0,12170,300,10,"RobinsonFouldsMetric",0.388101192981666,"sim-1121221206.msf",4066783
"ANNEALING","true",0,12170,300,10,"KuhnerFelsenstein",0.00527801111373238,"sim-1121221206.msf",4066783
"ANNEALING","false",0,12170,300,10,"ConsensusLogLL",-28045.249312413,"sim-1121221206.msf",4059667
"ANNEALING","false",0,12170,300,10,"BestSampledLogLL",-28060.8952368985,"sim-1121221206.msf",4059667
"ANNEALING","false",0,12170,300,10,"PartitionMetric",0,"sim-1121221206.msf",4059667
"ANNEALING","false",0,12170,300,10,"RobinsonFouldsMetric",0.36132207612527,"sim-1121221206.msf",4059667
"ANNEALING","false",0,12170,300,10,"KuhnerFelsenstein",0.00396230867722972,"sim-1121221206.msf",4059667
"ANNEALING","true",0,12086,300,11,"ConsensusLogLL",-28045.2378871969,"sim-1121221206.msf",4043030
"ANNEALING","true",0,12086,300,11,"BestSampledLogLL",-28060.3030881598,"sim-1121221206.msf",4043030
"ANNEALING","true",0,12086,300,11,"PartitionMetric",0,"sim-1121221206.msf",4043030
"ANNEALING","true",0,12086,300,11,"RobinsonFouldsMetric",0.334016624828301,"sim-1121221206.msf",4043030
"ANNEALING","true",0,12086,300,11,"KuhnerFelsenstein",0.00375972050772584,"sim-1121221206.msf",4043030
"ANNEALING","false",0,12086,300,11,"ConsensusLogLL",-28045.4806134291,"sim-1121221206.msf",4027249
"ANNEALING","false",0,12086,300,11,"BestSampledLogLL",-28057.7348566611,"sim-1121221206.msf",4027249
"ANNEALING","false",0,12086,300,11,"PartitionMetric",0,"sim-1121221206.msf",4027249
"ANNEALING","false",0,12086,300,11,"RobinsonFouldsMetric",0.334227605151855,"sim-1121221206.msf",4027249
"ANNEALING","false",0,12086,300,11,"KuhnerFelsenstein",0.0032540278182884,"sim-1121221206.msf",4027249
"ANNEALING","true",0,12300,300,12,"ConsensusLogLL",-28044.74022158,"sim-1121221206.msf",4095531
"ANNEALING","true",0,12300,300,12,"BestSampledLogLL",-28063.670648694,"sim-1121221206.msf",4095531
"ANNEALING","true",0,12300,300,12,"PartitionMetric",0,"sim-1121221206.msf",4095531
"ANNEALING","true",0,12300,300,12,"RobinsonFouldsMetric",0.351866183590188,"sim-1121221206.msf",4095531
"ANNEALING","true",0,12300,300,12,"KuhnerFelsenstein",0.00439634500522229,"sim-1121221206.msf",4095531
"ANNEALING","false",0,12300,300,12,"ConsensusLogLL",-28045.2681634803,"sim-1121221206.msf",4084850
"ANNEALING","false",0,12300,300,12,"BestSampledLogLL",-28059.6987533125,"sim-1121221206.msf",4084850
"ANNEALING","false",0,12300,300,12,"PartitionMetric",0,"sim-1121221206.msf",4084850
"ANNEALING","false",0,12300,300,12,"RobinsonFouldsMetric",0.364531989382925,"sim-1121221206.msf",4084850
"ANNEALING","false",0,12300,300,12,"KuhnerFelsenstein",0.00421755533211488,"sim-1121221206.msf",4084850
"ANNEALING","true",0,12098,300,13,"ConsensusLogLL",-28044.7514191171,"sim-1121221206.msf",4019719
"ANNEALING","true",0,12098,300,13,"BestSampledLogLL",-28064.1223629529,"sim-1121221206.msf",4019719
"ANNEALING","true",0,12098,300,13,"PartitionMetric",0,"sim-1121221206.msf",4019719
"ANNEALING","true",0,12098,300,13,"RobinsonFouldsMetric",0.372490370534976,"sim-1121221206.msf",4019719
"ANNEALING","true",0,12098,300,13,"KuhnerFelsenstein",0.00478579168266155,"sim-1121221206.msf",4019719
"ANNEALING","false",0,12098,300,13,"ConsensusLogLL",-28044.4450167058,"sim-1121221206.msf",4010212
"ANNEALING","false",0,12098,300,13,"BestSampledLogLL",-28065.1837495323,"sim-1121221206.msf",4010212
"ANNEALING","false",0,12098,300,13,"PartitionMetric",0,"sim-1121221206.msf",4010212
"ANNEALING","false",0,12098,300,13,"RobinsonFouldsMetric",0.345035203461099,"sim-1121221206.msf",4010212
"ANNEALING","false",0,12098,300,13,"KuhnerFelsenstein",0.00438971265450472,"sim-1121221206.msf",4010212
"ANNEALING","true",0,12211,300,14,"ConsensusLogLL",-28044.5695713445,"sim-1121221206.msf",4063105
"ANNEALING","true",0,12211,300,14,"BestSampledLogLL",-28063.8672036405,"sim-1121221206.msf",4063105
"ANNEALING","true",0,12211,300,14,"PartitionMetric",0,"sim-1121221206.msf",4063105
"ANNEALING","true",0,12211,300,14,"RobinsonFouldsMetric",0.358920077610201,"sim-1121221206.msf",4063105
"ANNEALING","true",0,12211,300,14,"KuhnerFelsenstein",0.00452042951939835,"sim-1121221206.msf",4063105
"ANNEALING","false",0,12211,300,14,"ConsensusLogLL",-28045.473508755,"sim-1121221206.msf",4041095
"ANNEALING","false",0,12211,300,14,"BestSampledLogLL",-28062.3380762212,"sim-1121221206.msf",4041095
"ANNEALING","false",0,12211,300,14,"PartitionMetric",0,"sim-1121221206.msf",4041095
"ANNEALING","false",0,12211,300,14,"RobinsonFouldsMetric",0.376890452973903,"sim-1121221206.msf",4041095
"ANNEALING","false",0,12211,300,14,"KuhnerFelsenstein",0.00429144541645376,"sim-1121221206.msf",4041095
"ANNEALING","true",0,12134,300,15,"ConsensusLogLL",-28044.9426089512,"sim-1121221206.msf",4017544
"ANNEALING","true",0,12134,300,15,"BestSampledLogLL",-28061.1707184417,"sim-1121221206.msf",4017544
"ANNEALING","true",0,12134,300,15,"PartitionMetric",0,"sim-1121221206.msf",4017544
"ANNEALING","true",0,12134,300,15,"RobinsonFouldsMetric",0.376069619489129,"sim-1121221206.msf",4017544
"ANNEALING","true",0,12134,300,15,"KuhnerFelsenstein",0.00502680019178362,"sim-1121221206.msf",4017544
"ANNEALING","false",0,12134,300,15,"ConsensusLogLL",-28045.3839250539,"sim-1121221206.msf",4015665
"ANNEALING","false",0,12134,300,15,"BestSampledLogLL",-28064.4178169383,"sim-1121221206.msf",4015665
"ANNEALING","false",0,12134,300,15,"PartitionMetric",0,"sim-1121221206.msf",4015665
"ANNEALING","false",0,12134,300,15,"RobinsonFouldsMetric",0.359673939689642,"sim-1121221206.msf",4015665
"ANNEALING","false",0,12134,300,15,"KuhnerFelsenstein",0.00451983259910759,"sim-1121221206.msf",4015665
"ANNEALING","true",0,12186,300,0,"ConsensusLogLL",-28045.9468309683,"sim-1121221206.msf",6330022
"ANNEALING","true",0,12186,300,0,"BestSampledLogLL",-28063.5519125374,"sim-1121221206.msf",6330022
"ANNEALING","true",0,12186,300,0,"PartitionMetric",0,"sim-1121221206.msf",6330022
"ANNEALING","true",0,12186,300,0,"RobinsonFouldsMetric",0.406449622158144,"sim-1121221206.msf",6330022
"ANNEALING","true",0,12186,300,0,"KuhnerFelsenstein",0.00606876876889696,"sim-1121221206.msf",6330022
"ANNEALING","false",0,12186,300,0,"ConsensusLogLL",-28045.0322996591,"sim-1121221206.msf",5173569
"ANNEALING","false",0,12186,300,0,"BestSampledLogLL",-28063.3225773173,"sim-1121221206.msf",5173569
"ANNEALING","false",0,12186,300,0,"PartitionMetric",0,"sim-1121221206.msf",5173569
"ANNEALING","false",0,12186,300,0,"RobinsonFouldsMetric",0.35412346870907,"sim-1121221206.msf",5173569
"ANNEALING","false",0,12186,300,0,"KuhnerFelsenstein",0.00416035486369917,"sim-1121221206.msf",5173569
"ANNEALING","true",0,12154,300,1,"ConsensusLogLL",-28044.497622731,"sim-1121221206.msf",6484689
"ANNEALING","true",0,12154,300,1,"BestSampledLogLL",-28063.1415467777,"sim-1121221206.msf",6484689
"ANNEALING","true",0,12154,300,1,"PartitionMetric",0,"sim-1121221206.msf",6484689
"ANNEALING","true",0,12154,300,1,"RobinsonFouldsMetric",0.370482157667742,"sim-1121221206.msf",6484689
"ANNEALING","true",0,12154,300,1,"KuhnerFelsenstein",0.00470386918541859,"sim-1121221206.msf",6484689
"ANNEALING","false",0,12154,300,1,"ConsensusLogLL",-28045.2334488361,"sim-1121221206.msf",6120945
"ANNEALING","false",0,12154,300,1,"BestSampledLogLL",-28061.5470618952,"sim-1121221206.msf",6120945
"ANNEALING","false",0,12154,300,1,"PartitionMetric",0,"sim-1121221206.msf",6120945
"ANNEALING","false",0,12154,300,1,"RobinsonFouldsMetric",0.380298198400038,"sim-1121221206.msf",6120945
"ANNEALING","false",0,12154,300,1,"KuhnerFelsenstein",0.00471697546170634,"sim-1121221206.msf",6120945
"ANNEALING","true",0,12061,300,2,"ConsensusLogLL",-28044.7138791717,"sim-1121221206.msf",7223119
"ANNEALING","true",0,12061,300,2,"BestSampledLogLL",-28062.8547568671,"sim-1121221206.msf",7223119
"ANNEALING","true",0,12061,300,2,"PartitionMetric",0,"sim-1121221206.msf",7223119
"ANNEALING","true",0,12061,300,2,"RobinsonFouldsMetric",0.342163794513359,"sim-1121221206.msf",7223119
"ANNEALING","true",0,12061,300,2,"KuhnerFelsenstein",0.00368167366031094,"sim-1121221206.msf",7223119
"ANNEALING","false",0,12061,300,2,"ConsensusLogLL",-28045.1490985219,"sim-1121221206.msf",6729144
"ANNEALING","false",0,12061,300,2,"BestSampledLogLL",-28064.9684687416,"sim-1121221206.msf",6729144
"ANNEALING","false",0,12061,300,2,"PartitionMetric",0,"sim-1121221206.msf",6729144
"ANNEALING","false",0,12061,300,2,"RobinsonFouldsMetric",0.354155092983942,"sim-1121221206.msf",6729144
"ANNEALING","false",0,12061,300,2,"KuhnerFelsenstein",0.00443438812806249,"sim-1121221206.msf",6729144
"ANNEALING","true",0,12345,300,3,"ConsensusLogLL",-28044.6645184208,"sim-1121221206.msf",8888367
"ANNEALING","true",0,12345,300,3,"BestSampledLogLL",-28062.6771360861,"sim-1121221206.msf",8888367
"ANNEALING","true",0,12345,300,3,"PartitionMetric",0,"sim-1121221206.msf",8888367
"ANNEALING","true",0,12345,300,3,"RobinsonFouldsMetric",0.362423708085257,"sim-1121221206.msf",8888367
"ANNEALING","true",0,12345,300,3,"KuhnerFelsenstein",0.00458849460159345,"sim-1121221206.msf",8888367
"ANNEALING","false",0,12345,300,3,"ConsensusLogLL",-28045.8100220533,"sim-1121221206.msf",8867350
"ANNEALING","false",0,12345,300,3,"BestSampledLogLL",-28063.9468114604,"sim-1121221206.msf",8867350
"ANNEALING","false",0,12345,300,3,"PartitionMetric",0,"sim-1121221206.msf",8867350
"ANNEALING","false",0,12345,300,3,"RobinsonFouldsMetric",0.389360107227241,"sim-1121221206.msf",8867350
"ANNEALING","false",0,12345,300,3,"KuhnerFelsenstein",0.00497905733321681,"sim-1121221206.msf",8867350
