"","#Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"27","ANNEALINGJC",TRUE,0,3730,1000,0,"PartitionMetric",4,"sim--968354913.msf",688505,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"28","ANNEALINGJC",TRUE,0,3730,1000,0,"RobinsonFouldsMetric",0.516756650008443,"sim--968354913.msf",688505,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"29","ANNEALINGJC",TRUE,0,3730,1000,0,"KuhnerFelsenstein",0.0196299140498679,"sim--968354913.msf",688505,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"30","SSJC",NA,NA,NA,3730000,0,NA,NA,"sim--968354913.msf",591301,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"31","ANNEALINGEvolGTR",TRUE,0,5413,1000,0,"ConsensusLogLL",-730.121125064127,"sim--968354913.msf",2241617,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"32","ANNEALINGEvolGTR",TRUE,0,5413,1000,0,"BestSampledLogLL",-714.857454462674,"sim--968354913.msf",2241617,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"33","ANNEALINGEvolGTR",TRUE,0,5413,1000,0,"PartitionMetric",4,"sim--968354913.msf",2241617,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"34","ANNEALINGEvolGTR",TRUE,0,5413,1000,0,"RobinsonFouldsMetric",0.520372364137181,"sim--968354913.msf",2241617,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"35","ANNEALINGEvolGTR",TRUE,0,5413,1000,0,"KuhnerFelsenstein",0.0198037833079462,"sim--968354913.msf",2241617,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"36","SSEvolGTR",NA,NA,NA,5413000,0,NA,NA,"sim--968354913.msf",2126595,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"37","ANNEALINGEvolK2P",TRUE,0,3897,1000,0,"ConsensusLogLL",-713.274676402505,"sim--968354913.msf",1125948,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"38","ANNEALINGEvolK2P",TRUE,0,3897,1000,0,"BestSampledLogLL",-713.965102356764,"sim--968354913.msf",1125948,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"39","ANNEALINGEvolK2P",TRUE,0,3897,1000,0,"PartitionMetric",4,"sim--968354913.msf",1125948,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"40","ANNEALINGEvolK2P",TRUE,0,3897,1000,0,"RobinsonFouldsMetric",0.528082364137181,"sim--968354913.msf",1125948,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"41","ANNEALINGEvolK2P",TRUE,0,3897,1000,0,"KuhnerFelsenstein",0.0212260545678505,"sim--968354913.msf",1125948,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"42","SSEvolK2P",NA,NA,NA,3897000,0,NA,NA,"sim--968354913.msf",1041078,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"43","ANNEALINGJC",TRUE,0,3759,1000,0,"ConsensusLogLL",-718.773252175663,"sim--968354913.msf",697634,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"44","ANNEALINGJC",TRUE,0,3759,1000,0,"BestSampledLogLL",-720.390356449224,"sim--968354913.msf",697634,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"45","ANNEALINGJC",TRUE,0,3759,1000,0,"PartitionMetric",4,"sim--968354913.msf",697634,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"46","ANNEALINGJC",TRUE,0,3759,1000,0,"RobinsonFouldsMetric",0.518826650008443,"sim--968354913.msf",697634,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"47","ANNEALINGJC",TRUE,0,3759,1000,0,"KuhnerFelsenstein",0.0199000171055744,"sim--968354913.msf",697634,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"48","SSJC",NA,NA,NA,3759000,0,NA,NA,"sim--968354913.msf",600773,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"49","ANNEALINGEvolGTR",TRUE,0,5369,1000,0,"ConsensusLogLL",-730.22713844154,"sim--968354913.msf",2236885,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"50","ANNEALINGEvolGTR",TRUE,0,5369,1000,0,"BestSampledLogLL",-715.658677118776,"sim--968354913.msf",2236885,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"51","ANNEALINGEvolGTR",TRUE,0,5369,1000,0,"PartitionMetric",4,"sim--968354913.msf",2236885,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"52","ANNEALINGEvolGTR",TRUE,0,5369,1000,0,"RobinsonFouldsMetric",0.518922364137181,"sim--968354913.msf",2236885,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"53","ANNEALINGEvolGTR",TRUE,0,5369,1000,0,"KuhnerFelsenstein",0.0209259512197098,"sim--968354913.msf",2236885,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"54","SSEvolGTR",NA,NA,NA,5369000,0,NA,NA,"sim--968354913.msf",2083865,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"55","ANNEALINGEvolK2P",TRUE,0,3859,1000,0,"ConsensusLogLL",-713.439733287208,"sim--968354913.msf",1102081,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"56","ANNEALINGEvolK2P",TRUE,0,3859,1000,0,"BestSampledLogLL",-714.397549570039,"sim--968354913.msf",1102081,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"57","ANNEALINGEvolK2P",TRUE,0,3859,1000,0,"PartitionMetric",4,"sim--968354913.msf",1102081,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"58","ANNEALINGEvolK2P",TRUE,0,3859,1000,0,"RobinsonFouldsMetric",0.531092364137181,"sim--968354913.msf",1102081,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"59","ANNEALINGEvolK2P",TRUE,0,3859,1000,0,"KuhnerFelsenstein",0.0215666718391697,"sim--968354913.msf",1102081,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"60","SSEvolK2P",NA,NA,NA,3859000,0,NA,NA,"sim--968354913.msf",1023089,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"61","ANNEALINGJC",TRUE,0,3753,1000,0,"ConsensusLogLL",-718.850538928609,"sim--968354913.msf",656088,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"62","ANNEALINGJC",TRUE,0,3753,1000,0,"BestSampledLogLL",-720.221153730176,"sim--968354913.msf",656088,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"63","ANNEALINGJC",TRUE,0,3753,1000,0,"PartitionMetric",4,"sim--968354913.msf",656088,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"64","ANNEALINGJC",TRUE,0,3753,1000,0,"RobinsonFouldsMetric",0.509916650008443,"sim--968354913.msf",656088,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"65","ANNEALINGJC",TRUE,0,3753,1000,0,"KuhnerFelsenstein",0.0196019979139451,"sim--968354913.msf",656088,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"66","SSJC",NA,NA,NA,3753000,0,NA,NA,"sim--968354913.msf",609283,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"67","ANNEALINGEvolGTR",TRUE,0,5386,1000,0,"ConsensusLogLL",-730.26729109095,"sim--968354913.msf",2265363,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"68","ANNEALINGEvolGTR",TRUE,0,5386,1000,0,"BestSampledLogLL",-714.358315462264,"sim--968354913.msf",2265363,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"69","ANNEALINGEvolGTR",TRUE,0,5386,1000,0,"PartitionMetric",4,"sim--968354913.msf",2265363,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"70","ANNEALINGEvolGTR",TRUE,0,5386,1000,0,"RobinsonFouldsMetric",0.509986650008443,"sim--968354913.msf",2265363,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"71","ANNEALINGEvolGTR",TRUE,0,5386,1000,0,"KuhnerFelsenstein",0.0198751867515836,"sim--968354913.msf",2265363,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"72","SSEvolGTR",NA,NA,NA,5386000,0,NA,NA,"sim--968354913.msf",2131447,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"73","ANNEALINGEvolK2P",TRUE,0,3882,1000,0,"ConsensusLogLL",-713.372054985751,"sim--968354913.msf",1107009,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"74","ANNEALINGEvolK2P",TRUE,0,3882,1000,0,"BestSampledLogLL",-713.967931080498,"sim--968354913.msf",1107009,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"75","ANNEALINGEvolK2P",TRUE,0,3882,1000,0,"PartitionMetric",4,"sim--968354913.msf",1107009,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"76","ANNEALINGEvolK2P",TRUE,0,3882,1000,0,"RobinsonFouldsMetric",0.539282364137181,"sim--968354913.msf",1107009,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"77","ANNEALINGEvolK2P",TRUE,0,3882,1000,0,"KuhnerFelsenstein",0.0222494598368518,"sim--968354913.msf",1107009,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"78","SSEvolK2P",NA,NA,NA,3882000,0,NA,NA,"sim--968354913.msf",1024329,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"79","ANNEALINGJC",TRUE,0,3783,1000,0,"ConsensusLogLL",-718.822322274001,"sim--968354913.msf",663137,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"80","ANNEALINGJC",TRUE,0,3783,1000,0,"BestSampledLogLL",-719.174132224558,"sim--968354913.msf",663137,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"81","ANNEALINGJC",TRUE,0,3783,1000,0,"PartitionMetric",4,"sim--968354913.msf",663137,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"82","ANNEALINGJC",TRUE,0,3783,1000,0,"RobinsonFouldsMetric",0.529166650008443,"sim--968354913.msf",663137,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"83","ANNEALINGJC",TRUE,0,3783,1000,0,"KuhnerFelsenstein",0.021406620204369,"sim--968354913.msf",663137,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"84","SSJC",NA,NA,NA,3783000,0,NA,NA,"sim--968354913.msf",606765,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"85","ANNEALINGEvolGTR",TRUE,0,5394,1000,0,"ConsensusLogLL",-730.015591733966,"sim--968354913.msf",2283009,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"86","ANNEALINGEvolGTR",TRUE,0,5394,1000,0,"BestSampledLogLL",-714.847471427674,"sim--968354913.msf",2283009,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"87","ANNEALINGEvolGTR",TRUE,0,5394,1000,0,"PartitionMetric",4,"sim--968354913.msf",2283009,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"88","ANNEALINGEvolGTR",TRUE,0,5394,1000,0,"RobinsonFouldsMetric",0.530452364137181,"sim--968354913.msf",2283009,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"89","ANNEALINGEvolGTR",TRUE,0,5394,1000,0,"KuhnerFelsenstein",0.0205086999529789,"sim--968354913.msf",2283009,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"90","SSEvolGTR",NA,NA,NA,5394000,0,NA,NA,"sim--968354913.msf",2148731,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"91","ANNEALINGEvolK2P",TRUE,0,3848,1000,0,"ConsensusLogLL",-713.457588261251,"sim--968354913.msf",1121907,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"92","ANNEALINGEvolK2P",TRUE,0,3848,1000,0,"BestSampledLogLL",-714.527457102183,"sim--968354913.msf",1121907,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"93","ANNEALINGEvolK2P",TRUE,0,3848,1000,0,"PartitionMetric",4,"sim--968354913.msf",1121907,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"94","ANNEALINGEvolK2P",TRUE,0,3848,1000,0,"RobinsonFouldsMetric",0.537252364137181,"sim--968354913.msf",1121907,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"95","ANNEALINGEvolK2P",TRUE,0,3848,1000,0,"KuhnerFelsenstein",0.0215726763424726,"sim--968354913.msf",1121907,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"96","SSEvolK2P",NA,NA,NA,3848000,0,NA,NA,"sim--968354913.msf",1035428,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"97","ANNEALINGJC",TRUE,0,3752,1000,0,"ConsensusLogLL",-718.807727297597,"sim--968354913.msf",703086,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"98","ANNEALINGJC",TRUE,0,3752,1000,0,"BestSampledLogLL",-719.748622453177,"sim--968354913.msf",703086,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"99","ANNEALINGJC",TRUE,0,3752,1000,0,"PartitionMetric",4,"sim--968354913.msf",703086,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"100","ANNEALINGJC",TRUE,0,3752,1000,0,"RobinsonFouldsMetric",0.495482364137181,"sim--968354913.msf",703086,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"101","ANNEALINGJC",TRUE,0,3752,1000,0,"KuhnerFelsenstein",0.0187666433067717,"sim--968354913.msf",703086,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"102","SSJC",NA,NA,NA,3752000,0,NA,NA,"sim--968354913.msf",606701,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"103","ANNEALINGEvolGTR",TRUE,0,5392,1000,0,"ConsensusLogLL",-729.977327504412,"sim--968354913.msf",2258586,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"104","ANNEALINGEvolGTR",TRUE,0,5392,1000,0,"BestSampledLogLL",-714.15895552771,"sim--968354913.msf",2258586,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"105","ANNEALINGEvolGTR",TRUE,0,5392,1000,0,"PartitionMetric",4,"sim--968354913.msf",2258586,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"106","ANNEALINGEvolGTR",TRUE,0,5392,1000,0,"RobinsonFouldsMetric",0.512822364137181,"sim--968354913.msf",2258586,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"107","ANNEALINGEvolGTR",TRUE,0,5392,1000,0,"KuhnerFelsenstein",0.0196687597750667,"sim--968354913.msf",2258586,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"108","SSEvolGTR",NA,NA,NA,5392000,0,NA,NA,"sim--968354913.msf",2139210,33,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"109","ANNEALINGEvolK2P",TRUE,0,3830,1000,0,"ConsensusLogLL",-713.372731529222,"sim--968354913.msf",1027526,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"110","ANNEALINGEvolK2P",TRUE,0,3830,1000,0,"BestSampledLogLL",-713.118607520665,"sim--968354913.msf",1027526,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"111","ANNEALINGEvolK2P",TRUE,0,3830,1000,0,"PartitionMetric",4,"sim--968354913.msf",1027526,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"112","ANNEALINGEvolK2P",TRUE,0,3830,1000,0,"RobinsonFouldsMetric",0.540522364137181,"sim--968354913.msf",1027526,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"113","ANNEALINGEvolK2P",TRUE,0,3830,1000,0,"KuhnerFelsenstein",0.0225134580937349,"sim--968354913.msf",1027526,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"114","SSEvolK2P",NA,NA,NA,3830000,0,NA,NA,"sim--968354913.msf",936624,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"115","ANNEALINGJC",TRUE,0,3743,1000,0,"ConsensusLogLL",-718.812846212352,"sim--968354913.msf",603764,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"116","ANNEALINGJC",TRUE,0,3743,1000,0,"BestSampledLogLL",-719.843859373491,"sim--968354913.msf",603764,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"117","ANNEALINGJC",TRUE,0,3743,1000,0,"PartitionMetric",4,"sim--968354913.msf",603764,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"118","ANNEALINGJC",TRUE,0,3743,1000,0,"RobinsonFouldsMetric",0.506986650008443,"sim--968354913.msf",603764,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"119","ANNEALINGJC",TRUE,0,3743,1000,0,"KuhnerFelsenstein",0.0194431771545409,"sim--968354913.msf",603764,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"120","SSJC",NA,NA,NA,3743000,0,NA,NA,"sim--968354913.msf",555120,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"121","ANNEALINGEvolGTR",TRUE,0,5364,1000,0,"ConsensusLogLL",-730.134887923096,"sim--968354913.msf",2074174,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"122","ANNEALINGEvolGTR",TRUE,0,5364,1000,0,"BestSampledLogLL",-715.800531528667,"sim--968354913.msf",2074174,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"123","ANNEALINGEvolGTR",TRUE,0,5364,1000,0,"PartitionMetric",4,"sim--968354913.msf",2074174,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"124","ANNEALINGEvolGTR",TRUE,0,5364,1000,0,"RobinsonFouldsMetric",0.525342364137181,"sim--968354913.msf",2074174,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"125","ANNEALINGEvolGTR",TRUE,0,5364,1000,0,"KuhnerFelsenstein",0.0206340144648139,"sim--968354913.msf",2074174,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"126","SSEvolGTR",NA,NA,NA,5364000,0,NA,NA,"sim--968354913.msf",1971174,100,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"127","ANNEALINGEvolK2P",TRUE,0,3834,1000,0,"ConsensusLogLL",-713.421598412968,"sim--968354913.msf",1084480,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"128","ANNEALINGEvolK2P",TRUE,0,3834,1000,0,"BestSampledLogLL",-714.131664836424,"sim--968354913.msf",1084480,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"129","ANNEALINGEvolK2P",TRUE,0,3834,1000,0,"PartitionMetric",4,"sim--968354913.msf",1084480,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"130","ANNEALINGEvolK2P",TRUE,0,3834,1000,0,"RobinsonFouldsMetric",0.513652364137181,"sim--968354913.msf",1084480,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"131","ANNEALINGEvolK2P",TRUE,0,3834,1000,0,"KuhnerFelsenstein",0.020298767402062,"sim--968354913.msf",1084480,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"132","SSEvolK2P",NA,NA,NA,3834000,0,NA,NA,"sim--968354913.msf",1000431,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"133","ANNEALINGJC",TRUE,0,3734,1000,0,"ConsensusLogLL",-718.682528353397,"sim--968354913.msf",644996,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"134","ANNEALINGJC",TRUE,0,3734,1000,0,"BestSampledLogLL",-719.073063242449,"sim--968354913.msf",644996,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"135","ANNEALINGJC",TRUE,0,3734,1000,0,"PartitionMetric",4,"sim--968354913.msf",644996,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"136","ANNEALINGJC",TRUE,0,3734,1000,0,"RobinsonFouldsMetric",0.504266650008443,"sim--968354913.msf",644996,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"137","ANNEALINGJC",TRUE,0,3734,1000,0,"KuhnerFelsenstein",0.0191263774262415,"sim--968354913.msf",644996,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"138","SSJC",NA,NA,NA,3734000,0,NA,NA,"sim--968354913.msf",583709,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"139","ANNEALINGEvolGTR",TRUE,0,5400,1000,0,"ConsensusLogLL",-729.788460072922,"sim--968354913.msf",2247106,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"140","ANNEALINGEvolGTR",TRUE,0,5400,1000,0,"BestSampledLogLL",-714.323361392585,"sim--968354913.msf",2247106,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"141","ANNEALINGEvolGTR",TRUE,0,5400,1000,0,"PartitionMetric",4,"sim--968354913.msf",2247106,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
