"","#Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"41","ANNEALINGEvolK2P",TRUE,0,2376,100,0,"KuhnerFelsenstein",0.0193400032965072,"sim--1140921814.msf",707335,7181,0.9999,1000,15,208,10,"100 100000 100 100000 100 100000"
"42","SSEvolK2P",NA,NA,NA,237600,0,NA,NA,"sim--1140921814.msf",630798,7181,0.9999,1000,15,208,10,"100 100000 100 100000 100 100000"
"43","ANNEALINGJC",TRUE,0,2285,100,0,"ConsensusLogLL",-11819.622312682,"sim--1140921814.msf",311081,7181,0.9999,1000,15,208,10,"100 100000 100 100000 100 100000"
"44","ANNEALINGJC",TRUE,0,2285,100,0,"BestSampledLogLL",-11825.8361444233,"sim--1140921814.msf",311081,7181,0.9999,1000,15,208,10,"100 100000 100 100000 100 100000"
"45","ANNEALINGJC",TRUE,0,2285,100,0,"PartitionMetric",0,"sim--1140921814.msf",311081,7181,0.9999,1000,15,208,10,"100 100000 100 100000 100 100000"
"46","ANNEALINGJC",TRUE,0,2285,100,0,"RobinsonFouldsMetric",0.470973552426474,"sim--1140921814.msf",311081,7181,0.9999,1000,15,208,10,"100 100000 100 100000 100 100000"
"47","ANNEALINGJC",TRUE,0,2285,100,0,"KuhnerFelsenstein",0.0170621354365863,"sim--1140921814.msf",311081,7181,0.9999,1000,15,208,10,"100 100000 100 100000 100 100000"
"48","SSJC",NA,NA,NA,228500,0,NA,NA,"sim--1140921814.msf",337910,7181,0.9999,1000,15,208,10,"100 100000 100 100000 100 100000"
"49","ANNEALINGEvolGTR",TRUE,0,2780,100,0,"ConsensusLogLL",-11901.6411824757,"sim--1140921814.msf",930071,7181,0.9999,1000,15,208,10,"100 100000 100 100000 100 100000"
"50","ANNEALINGEvolGTR",TRUE,0,2780,100,0,"BestSampledLogLL",-11808.8311667194,"sim--1140921814.msf",930071,7181,0.9999,1000,15,208,10,"100 100000 100 100000 100 100000"
"51","ANNEALINGEvolGTR",TRUE,0,2780,100,0,"PartitionMetric",2,"sim--1140921814.msf",930071,7181,0.9999,1000,15,208,10,"100 100000 100 100000 100 100000"
"52","ANNEALINGEvolGTR",TRUE,0,2780,100,0,"RobinsonFouldsMetric",0.517434919973545,"sim--1140921814.msf",930071,7181,0.9999,1000,15,208,10,"100 100000 100 100000 100 100000"
"53","ANNEALINGEvolGTR",TRUE,0,2780,100,0,"KuhnerFelsenstein",0.0175900262587688,"sim--1140921814.msf",930071,7181,0.9999,1000,15,208,10,"100 100000 100 100000 100 100000"
"54","SSEvolGTR",NA,NA,NA,278000,0,NA,NA,"sim--1140921814.msf",920547,7181,0.9999,1000,15,208,10,"100 100000 100 100000 100 100000"
"55","ANNEALINGEvolK2P",TRUE,0,2394,100,0,"ConsensusLogLL",-10826.1739646481,"sim--2111155351.msf",607066,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"56","ANNEALINGEvolK2P",TRUE,0,2394,100,0,"BestSampledLogLL",-10735.9279995697,"sim--2111155351.msf",607066,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"57","ANNEALINGEvolK2P",TRUE,0,2394,100,0,"PartitionMetric",0,"sim--2111155351.msf",607066,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"58","ANNEALINGEvolK2P",TRUE,0,2394,100,0,"RobinsonFouldsMetric",0.443382042812842,"sim--2111155351.msf",607066,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"59","ANNEALINGEvolK2P",TRUE,0,2394,100,0,"KuhnerFelsenstein",0.0132636311118496,"sim--2111155351.msf",607066,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"60","SSEvolK2P",NA,NA,NA,239400,0,NA,NA,"sim--2111155351.msf",589008,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"61","ANNEALINGJC",TRUE,0,2348,100,0,"ConsensusLogLL",-10731.4633616865,"sim--2111155351.msf",277070,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"62","ANNEALINGJC",TRUE,0,2348,100,0,"BestSampledLogLL",-10736.1143387619,"sim--2111155351.msf",277070,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"63","ANNEALINGJC",TRUE,0,2348,100,0,"PartitionMetric",0,"sim--2111155351.msf",277070,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"64","ANNEALINGJC",TRUE,0,2348,100,0,"RobinsonFouldsMetric",0.455396700522907,"sim--2111155351.msf",277070,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"65","ANNEALINGJC",TRUE,0,2348,100,0,"KuhnerFelsenstein",0.0156761877664744,"sim--2111155351.msf",277070,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"66","SSJC",NA,NA,NA,234800,0,NA,NA,"sim--2111155351.msf",283060,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"67","ANNEALINGEvolGTR",TRUE,0,2678,100,0,"ConsensusLogLL",-10784.5558337334,"sim--2111155351.msf",760215,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"68","ANNEALINGEvolGTR",TRUE,0,2678,100,0,"BestSampledLogLL",-10749.3337260726,"sim--2111155351.msf",760215,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"69","ANNEALINGEvolGTR",TRUE,0,2678,100,0,"PartitionMetric",0,"sim--2111155351.msf",760215,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"70","ANNEALINGEvolGTR",TRUE,0,2678,100,0,"RobinsonFouldsMetric",0.513862813236268,"sim--2111155351.msf",760215,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"71","ANNEALINGEvolGTR",TRUE,0,2678,100,0,"KuhnerFelsenstein",0.0207033422880717,"sim--2111155351.msf",760215,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"72","SSEvolGTR",NA,NA,NA,267800,0,NA,NA,"sim--2111155351.msf",684386,7181,0.9999,1000,15,218,10,"100 100000 100 100000 100 100000"
"73","ANNEALINGEvolK2P",TRUE,0,2389,100,0,"ConsensusLogLL",-9438.71392047632,"sim--1050299845.msf",706018,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"74","ANNEALINGEvolK2P",TRUE,0,2389,100,0,"BestSampledLogLL",-9340.17575715935,"sim--1050299845.msf",706018,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"75","ANNEALINGEvolK2P",TRUE,0,2389,100,0,"PartitionMetric",0,"sim--1050299845.msf",706018,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"76","ANNEALINGEvolK2P",TRUE,0,2389,100,0,"RobinsonFouldsMetric",0.278998655940532,"sim--1050299845.msf",706018,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"77","ANNEALINGEvolK2P",TRUE,0,2389,100,0,"KuhnerFelsenstein",0.00617740088613409,"sim--1050299845.msf",706018,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"78","SSEvolK2P",NA,NA,NA,238900,0,NA,NA,"sim--1050299845.msf",630348,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"79","ANNEALINGJC",TRUE,0,2425,100,0,"ConsensusLogLL",-9332.43406637532,"sim--1050299845.msf",340610,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"80","ANNEALINGJC",TRUE,0,2425,100,0,"BestSampledLogLL",-9339.11426722175,"sim--1050299845.msf",340610,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"81","ANNEALINGJC",TRUE,0,2425,100,0,"PartitionMetric",0,"sim--1050299845.msf",340610,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"82","ANNEALINGJC",TRUE,0,2425,100,0,"RobinsonFouldsMetric",0.238898585137864,"sim--1050299845.msf",340610,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"83","ANNEALINGJC",TRUE,0,2425,100,0,"KuhnerFelsenstein",0.00319798400934884,"sim--1050299845.msf",340610,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"84","SSJC",NA,NA,NA,242500,0,NA,NA,"sim--1050299845.msf",366555,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"85","ANNEALINGEvolGTR",TRUE,0,2839,100,0,"ConsensusLogLL",-9387.74297366975,"sim--1050299845.msf",942341,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"86","ANNEALINGEvolGTR",TRUE,0,2839,100,0,"BestSampledLogLL",-9326.67088979778,"sim--1050299845.msf",942341,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"87","ANNEALINGEvolGTR",TRUE,0,2839,100,0,"PartitionMetric",0,"sim--1050299845.msf",942341,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"88","ANNEALINGEvolGTR",TRUE,0,2839,100,0,"RobinsonFouldsMetric",0.378036847855405,"sim--1050299845.msf",942341,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"89","ANNEALINGEvolGTR",TRUE,0,2839,100,0,"KuhnerFelsenstein",0.0104594949207601,"sim--1050299845.msf",942341,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"90","SSEvolGTR",NA,NA,NA,283900,0,NA,NA,"sim--1050299845.msf",944110,7181,0.9999,1000,15,206,10,"100 100000 100 100000 100 100000"
"91","ANNEALINGEvolK2P",TRUE,0,2385,100,0,"ConsensusLogLL",-11195.9200711622,"sim--1373711024.msf",731694,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"92","ANNEALINGEvolK2P",TRUE,0,2385,100,0,"BestSampledLogLL",-11110.5539053477,"sim--1373711024.msf",731694,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"93","ANNEALINGEvolK2P",TRUE,0,2385,100,0,"PartitionMetric",0,"sim--1373711024.msf",731694,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"94","ANNEALINGEvolK2P",TRUE,0,2385,100,0,"RobinsonFouldsMetric",0.482346789388781,"sim--1373711024.msf",731694,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"95","ANNEALINGEvolK2P",TRUE,0,2385,100,0,"KuhnerFelsenstein",0.0345130473031045,"sim--1373711024.msf",731694,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"96","SSEvolK2P",NA,NA,NA,238500,0,NA,NA,"sim--1373711024.msf",653283,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"97","ANNEALINGJC",TRUE,0,2307,100,0,"ConsensusLogLL",-11103.2107451885,"sim--1373711024.msf",333108,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"98","ANNEALINGJC",TRUE,0,2307,100,0,"BestSampledLogLL",-11112.2473466925,"sim--1373711024.msf",333108,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"99","ANNEALINGJC",TRUE,0,2307,100,0,"PartitionMetric",0,"sim--1373711024.msf",333108,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"100","ANNEALINGJC",TRUE,0,2307,100,0,"RobinsonFouldsMetric",0.564693090761221,"sim--1373711024.msf",333108,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"101","ANNEALINGJC",TRUE,0,2307,100,0,"KuhnerFelsenstein",0.0505555845467063,"sim--1373711024.msf",333108,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"102","SSJC",NA,NA,NA,230700,0,NA,NA,"sim--1373711024.msf",359901,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"103","ANNEALINGEvolGTR",TRUE,0,2834,100,0,"ConsensusLogLL",-11218.0266536335,"sim--1373711024.msf",970422,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"104","ANNEALINGEvolGTR",TRUE,0,2834,100,0,"BestSampledLogLL",-11093.5446529578,"sim--1373711024.msf",970422,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"105","ANNEALINGEvolGTR",TRUE,0,2834,100,0,"PartitionMetric",0,"sim--1373711024.msf",970422,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"106","ANNEALINGEvolGTR",TRUE,0,2834,100,0,"RobinsonFouldsMetric",0.602499837211569,"sim--1373711024.msf",970422,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"107","ANNEALINGEvolGTR",TRUE,0,2834,100,0,"KuhnerFelsenstein",0.0335504020609353,"sim--1373711024.msf",970422,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"108","SSEvolGTR",NA,NA,NA,283400,0,NA,NA,"sim--1373711024.msf",963239,7181,0.9999,1000,15,204,10,"100 100000 100 100000 100 100000"
"109","ANNEALINGEvolK2P",TRUE,0,2489,100,0,"ConsensusLogLL",-12428.9512533159,"sim--403477487.msf",737748,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"110","ANNEALINGEvolK2P",TRUE,0,2489,100,0,"BestSampledLogLL",-12337.1101268092,"sim--403477487.msf",737748,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"111","ANNEALINGEvolK2P",TRUE,0,2489,100,0,"PartitionMetric",0,"sim--403477487.msf",737748,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"112","ANNEALINGEvolK2P",TRUE,0,2489,100,0,"RobinsonFouldsMetric",0.408082252076539,"sim--403477487.msf",737748,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"113","ANNEALINGEvolK2P",TRUE,0,2489,100,0,"KuhnerFelsenstein",0.012675777870292,"sim--403477487.msf",737748,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"114","SSEvolK2P",NA,NA,NA,248900,0,NA,NA,"sim--403477487.msf",682841,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"115","ANNEALINGJC",TRUE,0,2371,100,0,"ConsensusLogLL",-12333.57885825,"sim--403477487.msf",310085,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"116","ANNEALINGJC",TRUE,0,2371,100,0,"BestSampledLogLL",-12340.0393520299,"sim--403477487.msf",310085,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"117","ANNEALINGJC",TRUE,0,2371,100,0,"PartitionMetric",0,"sim--403477487.msf",310085,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"118","ANNEALINGJC",TRUE,0,2371,100,0,"RobinsonFouldsMetric",0.333809388406215,"sim--403477487.msf",310085,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"119","ANNEALINGJC",TRUE,0,2371,100,0,"KuhnerFelsenstein",0.00960554053496016,"sim--403477487.msf",310085,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"120","SSJC",NA,NA,NA,237100,0,NA,NA,"sim--403477487.msf",316290,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"121","ANNEALINGEvolGTR",TRUE,0,2748,100,0,"ConsensusLogLL",-12446.8098783417,"sim--403477487.msf",872135,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"122","ANNEALINGEvolGTR",TRUE,0,2748,100,0,"BestSampledLogLL",-12357.5328791001,"sim--403477487.msf",872135,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"123","ANNEALINGEvolGTR",TRUE,0,2748,100,0,"PartitionMetric",0,"sim--403477487.msf",872135,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"124","ANNEALINGEvolGTR",TRUE,0,2748,100,0,"RobinsonFouldsMetric",0.549706763172931,"sim--403477487.msf",872135,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"125","ANNEALINGEvolGTR",TRUE,0,2748,100,0,"KuhnerFelsenstein",0.0226327055373711,"sim--403477487.msf",872135,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"126","SSEvolGTR",NA,NA,NA,274800,0,NA,NA,"sim--403477487.msf",834494,7181,0.9999,1000,15,202,10,"100 100000 100 100000 100 100000"
"127","ANNEALINGEvolK2P",TRUE,0,2400,100,0,"ConsensusLogLL",-10126.0424312943,"sim--448788472.msf",608810,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"128","ANNEALINGEvolK2P",TRUE,0,2400,100,0,"BestSampledLogLL",-10045.7528338499,"sim--448788472.msf",608810,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"129","ANNEALINGEvolK2P",TRUE,0,2400,100,0,"PartitionMetric",0,"sim--448788472.msf",608810,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"130","ANNEALINGEvolK2P",TRUE,0,2400,100,0,"RobinsonFouldsMetric",0.315449241310472,"sim--448788472.msf",608810,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"131","ANNEALINGEvolK2P",TRUE,0,2400,100,0,"KuhnerFelsenstein",0.00710460476059816,"sim--448788472.msf",608810,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"132","SSEvolK2P",NA,NA,NA,240000,0,NA,NA,"sim--448788472.msf",587238,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"133","ANNEALINGJC",TRUE,0,2270,100,0,"ConsensusLogLL",-10037.1323914333,"sim--448788472.msf",282165,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"134","ANNEALINGJC",TRUE,0,2270,100,0,"BestSampledLogLL",-10049.3337716552,"sim--448788472.msf",282165,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"135","ANNEALINGJC",TRUE,0,2270,100,0,"PartitionMetric",0,"sim--448788472.msf",282165,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"136","ANNEALINGJC",TRUE,0,2270,100,0,"RobinsonFouldsMetric",0.306349485936157,"sim--448788472.msf",282165,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"137","ANNEALINGJC",TRUE,0,2270,100,0,"KuhnerFelsenstein",0.00765111835988907,"sim--448788472.msf",282165,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"138","SSJC",NA,NA,NA,227000,0,NA,NA,"sim--448788472.msf",259894,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"139","ANNEALINGEvolGTR",TRUE,0,2711,100,0,"ConsensusLogLL",-10071.5785628502,"sim--448788472.msf",760992,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"140","ANNEALINGEvolGTR",TRUE,0,2711,100,0,"BestSampledLogLL",-10037.4989002989,"sim--448788472.msf",760992,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"141","ANNEALINGEvolGTR",TRUE,0,2711,100,0,"PartitionMetric",0,"sim--448788472.msf",760992,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"142","ANNEALINGEvolGTR",TRUE,0,2711,100,0,"RobinsonFouldsMetric",0.331620362301262,"sim--448788472.msf",760992,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"143","ANNEALINGEvolGTR",TRUE,0,2711,100,0,"KuhnerFelsenstein",0.00803449688344293,"sim--448788472.msf",760992,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"144","SSEvolGTR",NA,NA,NA,271100,0,NA,NA,"sim--448788472.msf",702371,7181,0.9999,1000,15,217,10,"100 100000 100 100000 100 100000"
"145","ANNEALINGEvolK2P",TRUE,0,2378,100,0,"ConsensusLogLL",-11565.961498154,"sim-1258889392.msf",698904,7181,0.9999,1000,15,201,10,"100 100000 100 100000 100 100000"
