"","#Method","Adaptive","AdaptiveType","T","IterScale","Repeat","Metric","Value","TreeName","Time","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"33","ANNEALINGEvolGTR",TRUE,0,5206,1000,0,"PartitionMetric",2,"sim--968354913.msf",4463228,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"34","ANNEALINGEvolGTR",TRUE,0,5206,1000,0,"RobinsonFouldsMetric",0.690279390801728,"sim--968354913.msf",4463228,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"35","ANNEALINGEvolGTR",TRUE,0,5206,1000,0,"KuhnerFelsenstein",0.0552544793431242,"sim--968354913.msf",4463228,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"36","SSEvolGTR",NA,NA,NA,5206000,0,NA,NA,"sim--968354913.msf",4137260,88,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"37","ANNEALINGEvolK2P",TRUE,0,3705,1000,0,"ConsensusLogLL",-716.5023545048,"sim--968354913.msf",2272812,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"38","ANNEALINGEvolK2P",TRUE,0,3705,1000,0,"BestSampledLogLL",-700.574756912922,"sim--968354913.msf",2272812,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"39","ANNEALINGEvolK2P",TRUE,0,3705,1000,0,"PartitionMetric",2,"sim--968354913.msf",2272812,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"40","ANNEALINGEvolK2P",TRUE,0,3705,1000,0,"RobinsonFouldsMetric",0.489008191044897,"sim--968354913.msf",2272812,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"41","ANNEALINGEvolK2P",TRUE,0,3705,1000,0,"KuhnerFelsenstein",0.0338336946937274,"sim--968354913.msf",2272812,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"42","SSEvolK2P",NA,NA,NA,3705000,0,NA,NA,"sim--968354913.msf",2009413,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"43","ANNEALINGJC",TRUE,0,3608,1000,0,"ConsensusLogLL",-702.444958543713,"sim--968354913.msf",1328080,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"44","ANNEALINGJC",TRUE,0,3608,1000,0,"BestSampledLogLL",-703.730631664501,"sim--968354913.msf",1328080,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"45","ANNEALINGJC",TRUE,0,3608,1000,0,"PartitionMetric",2,"sim--968354913.msf",1328080,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"46","ANNEALINGJC",TRUE,0,3608,1000,0,"RobinsonFouldsMetric",0.473448191044897,"sim--968354913.msf",1328080,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"47","ANNEALINGJC",TRUE,0,3608,1000,0,"KuhnerFelsenstein",0.0333513187370326,"sim--968354913.msf",1328080,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"48","SSJC",NA,NA,NA,3608000,0,NA,NA,"sim--968354913.msf",1211534,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"49","ANNEALINGEvolGTR",TRUE,0,5348,1000,0,"ConsensusLogLL",-707.353022604943,"sim--968354913.msf",4658434,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"50","ANNEALINGEvolGTR",TRUE,0,5348,1000,0,"BestSampledLogLL",-683.779289943074,"sim--968354913.msf",4658434,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"51","ANNEALINGEvolGTR",TRUE,0,5348,1000,0,"PartitionMetric",2,"sim--968354913.msf",4658434,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"52","ANNEALINGEvolGTR",TRUE,0,5348,1000,0,"RobinsonFouldsMetric",0.491520692503551,"sim--968354913.msf",4658434,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"53","ANNEALINGEvolGTR",TRUE,0,5348,1000,0,"KuhnerFelsenstein",0.0358307662702695,"sim--968354913.msf",4658434,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"54","SSEvolGTR",NA,NA,NA,5348000,0,NA,NA,"sim--968354913.msf",4322216,44,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"55","ANNEALINGEvolK2P",TRUE,0,3799,1000,0,"ConsensusLogLL",-723.627601884004,"sim--968354913.msf",2211323,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"56","ANNEALINGEvolK2P",TRUE,0,3799,1000,0,"BestSampledLogLL",-712.457191409578,"sim--968354913.msf",2211323,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"57","ANNEALINGEvolK2P",TRUE,0,3799,1000,0,"PartitionMetric",2,"sim--968354913.msf",2211323,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"58","ANNEALINGEvolK2P",TRUE,0,3799,1000,0,"RobinsonFouldsMetric",0.618259390801728,"sim--968354913.msf",2211323,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"59","ANNEALINGEvolK2P",TRUE,0,3799,1000,0,"KuhnerFelsenstein",0.0438829152381326,"sim--968354913.msf",2211323,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"60","SSEvolK2P",NA,NA,NA,3799000,0,NA,NA,"sim--968354913.msf",2063506,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"61","ANNEALINGJC",TRUE,0,3696,1000,0,"ConsensusLogLL",-712.098707166549,"sim--968354913.msf",1316990,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"62","ANNEALINGJC",TRUE,0,3696,1000,0,"BestSampledLogLL",-712.790898891807,"sim--968354913.msf",1316990,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"63","ANNEALINGJC",TRUE,0,3696,1000,0,"PartitionMetric",2,"sim--968354913.msf",1316990,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"64","ANNEALINGJC",TRUE,0,3696,1000,0,"RobinsonFouldsMetric",0.628169390801728,"sim--968354913.msf",1316990,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"65","ANNEALINGJC",TRUE,0,3696,1000,0,"KuhnerFelsenstein",0.045438136021664,"sim--968354913.msf",1316990,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"66","SSJC",NA,NA,NA,3696000,0,NA,NA,"sim--968354913.msf",1229355,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"67","ANNEALINGEvolGTR",TRUE,0,5285,1000,0,"ConsensusLogLL",-716.216276046816,"sim--968354913.msf",4533332,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"68","ANNEALINGEvolGTR",TRUE,0,5285,1000,0,"BestSampledLogLL",-690.76737864299,"sim--968354913.msf",4533332,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"69","ANNEALINGEvolGTR",TRUE,0,5285,1000,0,"PartitionMetric",2,"sim--968354913.msf",4533332,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"70","ANNEALINGEvolGTR",TRUE,0,5285,1000,0,"RobinsonFouldsMetric",0.684626030052597,"sim--968354913.msf",4533332,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"71","ANNEALINGEvolGTR",TRUE,0,5285,1000,0,"KuhnerFelsenstein",0.0491742701666764,"sim--968354913.msf",4533332,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"72","SSEvolGTR",NA,NA,NA,5285000,0,NA,NA,"sim--968354913.msf",4250462,55,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"73","ANNEALINGEvolK2P",TRUE,0,3967,1000,0,"ConsensusLogLL",-725.983453605924,"sim--968354913.msf",2394961,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"74","ANNEALINGEvolK2P",TRUE,0,3967,1000,0,"BestSampledLogLL",-715.871613092607,"sim--968354913.msf",2394961,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"75","ANNEALINGEvolK2P",TRUE,0,3967,1000,0,"PartitionMetric",2,"sim--968354913.msf",2394961,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"76","ANNEALINGEvolK2P",TRUE,0,3967,1000,0,"RobinsonFouldsMetric",0.767969390801728,"sim--968354913.msf",2394961,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"77","ANNEALINGEvolK2P",TRUE,0,3967,1000,0,"KuhnerFelsenstein",0.0534798466840399,"sim--968354913.msf",2394961,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"78","SSEvolK2P",NA,NA,NA,3967000,0,NA,NA,"sim--968354913.msf",2112871,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"79","ANNEALINGJC",TRUE,0,3696,1000,0,"ConsensusLogLL",-715.074098938506,"sim--968354913.msf",1339825,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"80","ANNEALINGJC",TRUE,0,3696,1000,0,"BestSampledLogLL",-716.301216289889,"sim--968354913.msf",1339825,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"81","ANNEALINGJC",TRUE,0,3696,1000,0,"PartitionMetric",2,"sim--968354913.msf",1339825,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"82","ANNEALINGJC",TRUE,0,3696,1000,0,"RobinsonFouldsMetric",0.789219390801728,"sim--968354913.msf",1339825,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"83","ANNEALINGJC",TRUE,0,3696,1000,0,"KuhnerFelsenstein",0.055453441118747,"sim--968354913.msf",1339825,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"84","SSJC",NA,NA,NA,3696000,0,NA,NA,"sim--968354913.msf",1217506,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"85","ANNEALINGEvolGTR",TRUE,0,5353,1000,0,"ConsensusLogLL",-720.167161825675,"sim--968354913.msf",4689281,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"86","ANNEALINGEvolGTR",TRUE,0,5353,1000,0,"BestSampledLogLL",-689.096184425353,"sim--968354913.msf",4689281,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"87","ANNEALINGEvolGTR",TRUE,0,5353,1000,0,"PartitionMetric",2,"sim--968354913.msf",4689281,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"88","ANNEALINGEvolGTR",TRUE,0,5353,1000,0,"RobinsonFouldsMetric",0.838189390801727,"sim--968354913.msf",4689281,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"89","ANNEALINGEvolGTR",TRUE,0,5353,1000,0,"KuhnerFelsenstein",0.0639601379322749,"sim--968354913.msf",4689281,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"90","SSEvolGTR",NA,NA,NA,5353000,0,NA,NA,"sim--968354913.msf",4340221,22,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"91","ANNEALINGEvolK2P",TRUE,0,3972,1000,0,"ConsensusLogLL",-724.523107741462,"sim--968354913.msf",2344413,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"92","ANNEALINGEvolK2P",TRUE,0,3972,1000,0,"BestSampledLogLL",-709.508508050238,"sim--968354913.msf",2344413,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"93","ANNEALINGEvolK2P",TRUE,0,3972,1000,0,"PartitionMetric",2,"sim--968354913.msf",2344413,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"94","ANNEALINGEvolK2P",TRUE,0,3972,1000,0,"RobinsonFouldsMetric",0.68526251715225,"sim--968354913.msf",2344413,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"95","ANNEALINGEvolK2P",TRUE,0,3972,1000,0,"KuhnerFelsenstein",0.0485161048112747,"sim--968354913.msf",2344413,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"96","SSEvolK2P",NA,NA,NA,3972000,0,NA,NA,"sim--968354913.msf",2110391,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"97","ANNEALINGJC",TRUE,0,3668,1000,0,"ConsensusLogLL",-709.980890058226,"sim--968354913.msf",1314984,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"98","ANNEALINGJC",TRUE,0,3668,1000,0,"BestSampledLogLL",-711.353299778377,"sim--968354913.msf",1314984,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"99","ANNEALINGJC",TRUE,0,3668,1000,0,"PartitionMetric",2,"sim--968354913.msf",1314984,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"100","ANNEALINGJC",TRUE,0,3668,1000,0,"RobinsonFouldsMetric",0.66562251715225,"sim--968354913.msf",1314984,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"101","ANNEALINGJC",TRUE,0,3668,1000,0,"KuhnerFelsenstein",0.0465762569331431,"sim--968354913.msf",1314984,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"102","SSJC",NA,NA,NA,3668000,0,NA,NA,"sim--968354913.msf",1215558,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"103","ANNEALINGEvolGTR",TRUE,0,5269,1000,0,"ConsensusLogLL",-715.546693147012,"sim--968354913.msf",4558514,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"104","ANNEALINGEvolGTR",TRUE,0,5269,1000,0,"BestSampledLogLL",-688.040393369712,"sim--968354913.msf",4558514,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"105","ANNEALINGEvolGTR",TRUE,0,5269,1000,0,"PartitionMetric",2,"sim--968354913.msf",4558514,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"106","ANNEALINGEvolGTR",TRUE,0,5269,1000,0,"RobinsonFouldsMetric",0.755089390801728,"sim--968354913.msf",4558514,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"107","ANNEALINGEvolGTR",TRUE,0,5269,1000,0,"KuhnerFelsenstein",0.0584630930036513,"sim--968354913.msf",4558514,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"108","SSEvolGTR",NA,NA,NA,5269000,0,NA,NA,"sim--968354913.msf",4228545,77,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"109","ANNEALINGEvolK2P",TRUE,0,3395,1000,0,"ConsensusLogLL",-632.406091082022,"sim--968354913.msf",2067253,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"110","ANNEALINGEvolK2P",TRUE,0,3395,1000,0,"BestSampledLogLL",-623.247980880418,"sim--968354913.msf",2067253,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"111","ANNEALINGEvolK2P",TRUE,0,3395,1000,0,"PartitionMetric",6,"sim--968354913.msf",2067253,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"112","ANNEALINGEvolK2P",TRUE,0,3395,1000,0,"RobinsonFouldsMetric",0.763296724183817,"sim--968354913.msf",2067253,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"113","ANNEALINGEvolK2P",TRUE,0,3395,1000,0,"KuhnerFelsenstein",0.0518242729078788,"sim--968354913.msf",2067253,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"114","SSEvolK2P",NA,NA,NA,3395000,0,NA,NA,"sim--968354913.msf",1817006,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"115","ANNEALINGJC",TRUE,0,3276,1000,0,"ConsensusLogLL",-623.585697135472,"sim--968354913.msf",1208213,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"116","ANNEALINGJC",TRUE,0,3276,1000,0,"BestSampledLogLL",-623.739986037285,"sim--968354913.msf",1208213,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"117","ANNEALINGJC",TRUE,0,3276,1000,0,"PartitionMetric",6,"sim--968354913.msf",1208213,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"118","ANNEALINGJC",TRUE,0,3276,1000,0,"RobinsonFouldsMetric",0.760906724183817,"sim--968354913.msf",1208213,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"119","ANNEALINGJC",TRUE,0,3276,1000,0,"KuhnerFelsenstein",0.051208687278461,"sim--968354913.msf",1208213,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"120","SSJC",NA,NA,NA,3276000,0,NA,NA,"sim--968354913.msf",1099876,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"121","ANNEALINGEvolGTR",TRUE,0,4826,1000,0,"ConsensusLogLL",-627.521275433251,"sim--968354913.msf",4183260,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"122","ANNEALINGEvolGTR",TRUE,0,4826,1000,0,"BestSampledLogLL",-597.069715472908,"sim--968354913.msf",4183260,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"123","ANNEALINGEvolGTR",TRUE,0,4826,1000,0,"PartitionMetric",4,"sim--968354913.msf",4183260,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"124","ANNEALINGEvolGTR",TRUE,0,4826,1000,0,"RobinsonFouldsMetric",0.742175188083385,"sim--968354913.msf",4183260,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"125","ANNEALINGEvolGTR",TRUE,0,4826,1000,0,"KuhnerFelsenstein",0.0507071095403138,"sim--968354913.msf",4183260,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"126","SSEvolGTR",NA,NA,NA,4826000,0,NA,NA,"sim--968354913.msf",3915165,11,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"127","ANNEALINGEvolK2P",TRUE,0,3715,1000,0,"ConsensusLogLL",-718.994350735018,"sim--968354913.msf",2194125,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"128","ANNEALINGEvolK2P",TRUE,0,3715,1000,0,"BestSampledLogLL",-708.833989027071,"sim--968354913.msf",2194125,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"129","ANNEALINGEvolK2P",TRUE,0,3715,1000,0,"PartitionMetric",2,"sim--968354913.msf",2194125,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"130","ANNEALINGEvolK2P",TRUE,0,3715,1000,0,"RobinsonFouldsMetric",0.646029390801728,"sim--968354913.msf",2194125,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"131","ANNEALINGEvolK2P",TRUE,0,3715,1000,0,"KuhnerFelsenstein",0.0447194779513701,"sim--968354913.msf",2194125,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"132","SSEvolK2P",NA,NA,NA,3715000,0,NA,NA,"sim--968354913.msf",1976910,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"133","ANNEALINGJC",TRUE,0,3649,1000,0,"ConsensusLogLL",-708.28655800422,"sim--968354913.msf",1326624,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"134","ANNEALINGJC",TRUE,0,3649,1000,0,"BestSampledLogLL",-709.525071189195,"sim--968354913.msf",1326624,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"135","ANNEALINGJC",TRUE,0,3649,1000,0,"PartitionMetric",2,"sim--968354913.msf",1326624,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"136","ANNEALINGJC",TRUE,0,3649,1000,0,"RobinsonFouldsMetric",0.664359390801728,"sim--968354913.msf",1326624,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"137","ANNEALINGJC",TRUE,0,3649,1000,0,"KuhnerFelsenstein",0.0471299383844259,"sim--968354913.msf",1326624,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"138","SSJC",NA,NA,NA,3649000,0,NA,NA,"sim--968354913.msf",1209022,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"139","ANNEALINGEvolGTR",TRUE,0,5202,1000,0,"ConsensusLogLL",-712.67345054342,"sim--968354913.msf",4479166,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"140","ANNEALINGEvolGTR",TRUE,0,5202,1000,0,"BestSampledLogLL",-685.711569388513,"sim--968354913.msf",4479166,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
"141","ANNEALINGEvolGTR",TRUE,0,5202,1000,0,"PartitionMetric",2,"sim--968354913.msf",4479166,66,0.99999,100,10,13199,10,"1000 100000 1000 100000 1000 100000"
